Objects
100
,,Global Angle rccar_car_01:rccar_car_01,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
69,0,-1.0017,1.91412,0.637646,913.23,1407.92,248.215
70,0,-0.975323,1.91831,0.623257,902.513,1393.9,248.763
71,0,-0.947828,1.92629,0.617419,892.025,1379.61,248.979
72,0,-0.9258,1.93303,0.602329,880.342,1366.02,249.381
73,0,-0.907562,1.95086,0.583382,869.67,1353.82,249.114
74,0,-0.881075,1.96289,0.566949,857.98,1339.91,249.506
75,0,-0.855501,1.96836,0.553023,845.665,1325.83,249.873
76,0,-0.832601,1.97294,0.535781,832.612,1312.1,250.029
77,0,-0.811474,1.98083,0.519041,819.625,1298.72,250.293
78,0,-0.78957,1.98634,0.505377,806.091,1284.79,250.609
79,0,-0.766831,1.99478,0.493345,793.339,1270.58,250.791
80,0,-0.744609,1.99483,0.480986,778.674,1256.1,251.464
81,0,-0.725309,2.00225,0.468626,764.995,1241.96,251.759
82,0,-0.704647,2.00933,0.459416,751.092,1227.26,252.389
83,0,-0.688269,2.01722,0.446465,736.867,1213.24,252.432
84,0,-0.670284,2.02011,0.434837,722.016,1198.56,252.488
85,0,-0.653145,2.02259,0.422548,706.896,1183.95,252.511
86,0,-0.639008,2.02622,0.410353,691.526,1169.43,252.498
87,0,-0.624976,2.03052,0.399337,676.188,1154.55,252.858
88,0,-0.61247,2.03376,0.39,660.628,1139.29,253.465
89,0,-0.602712,2.03663,0.384068,645.102,1123.37,253.913
90,0,-0.593049,2.03855,0.379599,629.249,1107.06,254.302
91,0,-0.586249,2.03991,0.375293,612.949,1090.71,254.641
92,0,-0.582258,2.0401,0.367003,596.26,1074.61,255.146
93,0,-0.578078,2.03932,0.362197,579.28,1057.83,255.393
94,0,-0.573487,2.03945,0.35818,562.355,1040.53,255.516
95,0,-0.573663,2.03974,0.353703,545.175,1023.15,255.865
96,0,-0.575979,2.04053,0.352525,527.935,1005.32,256.24
97,0,-0.576748,2.03867,0.353257,510.299,986.632,256.637
98,0,-0.579991,2.03644,0.355003,492.51,967.648,256.993
99,0,-0.584729,2.03422,0.358164,474.532,948.164,257.068
100,0,-0.589938,2.034,0.362853,456.766,928.194,257.024
101,0,-0.598425,2.03085,0.365682,438.411,908.206,257.46
102,0,-0.610489,2.02756,0.367365,419.714,888.012,257.475
103,0,-0.494278,1.39969,-2.12812,395.462,984.416,209.116
104,0,-0.502858,1.39173,-2.11835,375.475,962.645,209.696
105,0,-0.509045,1.37968,-2.11074,355.175,940.574,209.696
106,0,-0.518281,1.37303,-2.09445,334.362,917.802,210.083
107,0,-0.52879,1.36549,-2.07782,313.491,894.614,210.609
108,0,-0.534542,1.34783,-2.06958,292.154,871.284,210.163
109,0,-0.544371,1.33451,-2.05384,270.681,847.45,210.146
110,0,-0.556314,1.32254,-2.03517,249.031,822.98,210.416
111,0,-0.565484,1.30711,-2.01955,227.463,798.024,210.16
112,0,-0.577273,1.29593,-1.99814,205.662,772.382,210.277
113,0,-0.589699,1.28663,-1.9744,184.015,746.312,210.759
114,0,-0.596173,1.27079,-1.95635,162.289,720.135,210.715
115,0,-0.604704,1.25791,-1.93616,140.741,693.298,210.569
116,0,-0.612712,1.24369,-1.91724,119.356,666.31,210.35
117,0,-0.619035,1.2295,-1.89878,98.3701,639.243,209.853
118,0,-0.623735,1.21382,-1.88214,77.5332,612.075,209.083
119,0,-0.628188,1.20169,-1.862,56.9891,584.639,208.333
120,0,-0.629046,1.18947,-1.84242,36.7645,557.144,207.222
121,0,-0.630039,1.17987,-1.82109,17.1855,529.694,206.03
122,0,-0.634645,1.17406,-1.79746,-1.79048,502.479,205.392
123,0,-0.638377,1.16461,-1.77849,-20.3289,475.824,204.546
124,0,-0.645143,1.15616,-1.75728,-38.2998,449.358,204.102
125,0,-0.650985,1.14517,-1.73792,-55.6946,423.293,203.464
126,0,-0.659032,1.13526,-1.71867,-72.7534,397.543,203.152
127,0,-0.669217,1.12737,-1.69712,-89.2306,371.999,203.031
128,0,-0.678768,1.1178,-1.67776,-105.361,346.792,202.847
129,0,-0.689173,1.10888,-1.65787,-121.066,321.912,202.754
130,0,-1.20033,1.80171,-0.501538,-91.7131,255.107,227.017
131,0,-1.21794,1.78891,-0.487154,-105.701,231.898,226.901
132,0,-1.23509,1.77647,-0.472636,-119.226,209.001,226.762
133,0,-1.25032,1.76258,-0.463217,-132.569,186.567,226.783
134,0,-1.26449,1.74697,-0.455821,-145.511,164.498,226.696
135,0,-1.28164,1.73887,-0.436786,-157.959,142.69,226.94
136,0,-1.29635,1.72674,-0.425598,-170.234,121.39,227.132
137,0,-1.3122,1.71531,-0.411888,-181.922,100.33,227.393
138,0,-1.32211,1.69833,-0.415415,-194.15,79.9046,227.875
139,0,-1.33924,1.69099,-0.395894,-204.872,59.4972,228.119
140,0,-1.35248,1.67978,-0.38738,-215.839,39.5921,228.505
141,0,-1.36543,1.66943,-0.378577,-226.419,19.9148,228.875
142,0,-1.37436,1.65605,-0.378234,-237.197,0.710998,229.241
143,0,-1.38754,1.64822,-0.364067,-246.953,-18.5146,229.459
144,0,-1.39604,1.63669,-0.360579,-257.019,-37.2169,229.701
145,0,-1.40592,1.627,-0.352326,-266.451,-55.8473,229.825
146,0,-1.41579,1.6169,-0.345733,-275.576,-74.0902,230.026
147,0,-1.42598,1.60805,-0.33714,-284.323,-92.081,230.288
148,0,-0.824197,0.954071,-1.39052,-347.712,-82.0794,206.571
149,0,-0.82767,0.947114,-1.38165,-356.21,-100.133,206.746
150,0,-0.831915,0.942078,-1.37107,-364.328,-117.994,207.023
151,0,-0.835092,0.936499,-1.36217,-372.1,-135.484,207.228
152,0,-0.838213,0.931169,-1.35381,-379.502,-152.692,207.485
153,0,-0.843693,0.92883,-1.34281,-386.364,-169.759,208.062
154,0,-0.848689,0.925516,-1.33301,-392.971,-186.511,208.522
155,0,-0.850094,0.919275,-1.32753,-399.363,-202.792,208.65
156,0,-0.854784,0.915941,-1.31806,-405.486,-218.881,209.108
157,0,-0.856876,0.910876,-1.31229,-411.141,-234.638,209.269
158,0,-0.8615,0.906778,-1.30351,-416.6,-250.198,209.632
159,0,-0.864564,0.901838,-1.29682,-421.742,-265.403,209.872
160,0,-0.867248,0.898128,-1.29119,-426.362,-280.485,210.046
161,0,-0.868734,0.893005,-1.28582,-430.968,-295.099,210.097
162,0,-0.870074,0.888375,-1.28088,-435.178,-309.521,210.183
163,0,-0.871518,0.885559,-1.27432,-438.963,-323.598,210.218
164,0,-0.871275,0.87961,-1.27143,-442.592,-337.324,210.235
165,0,-0.876087,0.876963,-1.26521,-445.744,-351.047,210.808
166,0,-0.878295,0.873842,-1.26027,-448.629,-364.327,211.019
167,0,-0.878114,0.870607,-1.25591,-451.222,-377.212,210.906
168,0,-0.881398,0.867512,-1.25135,-453.477,-390.165,211.262
169,0,-0.880581,0.864457,-1.24718,-455.46,-402.566,211.064
170,0,-0.885451,0.863123,-1.24086,-456.978,-415.132,211.505
171,0,-0.886049,0.85922,-1.23733,-458.398,-427.115,211.423
172,0,-0.887033,0.85612,-1.23333,-459.443,-438.886,211.414
173,0,-0.888382,0.853174,-1.22855,-460.151,-450.488,211.33
174,0,-0.889501,0.850355,-1.22401,-460.505,-461.876,211.328
175,0,-1.58277,1.44643,-0.200931,-400.511,-489.403,235.279
176,0,-1.58339,1.43961,-0.202063,-400.415,-499.704,235.163
177,0,-1.59199,1.4381,-0.19331,-399.402,-509.988,235.537
178,0,-1.59557,1.43337,-0.191418,-398.442,-519.988,235.68
179,0,-1.59995,1.42946,-0.186197,-396.807,-529.9,235.793
180,0,-1.60324,1.42568,-0.182824,-395.346,-539.401,235.872
181,0,-0.899263,0.828156,-1.19388,-454.18,-534.133,211.765
182,0,-0.900961,0.82617,-1.18751,-451.903,-543.6,211.786
183,0,-0.89982,0.823626,-1.18176,-449.541,-552.541,211.392
184,0,-0.901692,0.821474,-1.17439,-446.921,-561.368,211.364
185,0,-0.905204,0.819716,-1.16559,-444.111,-569.889,211.37
186,0,-0.907517,0.817489,-1.15734,-441.356,-577.964,211.204
187,0,-0.903763,0.817013,-1.14867,-438.675,-585.503,210.185
188,0,-0.90607,0.816626,-1.14048,-435.978,-592.715,210.043
189,0,-0.910545,0.817528,-1.13236,-433.514,-599.409,210.168
190,0,-0.912422,0.817333,-1.12796,-431.458,-605.438,210.151
191,0,-0.914909,0.81766,-1.12303,-429.665,-611.054,210.321
192,0,-0.915774,0.816941,-1.12029,-428.283,-616.13,210.315
193,0,-0.91722,0.817205,-1.11706,-427.111,-620.684,210.504
194,0,-0.917656,0.81711,-1.11544,-426.263,-624.798,210.587
195,0,-0.916813,0.816311,-1.11598,-425.746,-628.301,210.709
196,0,-0.917679,0.817362,-1.11601,-425.402,-631.375,210.895
197,0,-0.917137,0.817525,-1.11808,-425.318,-633.882,210.981
198,0,-0.917934,0.819386,-1.11909,-425.4,-635.979,211.207
199,0,-0.916752,0.82008,-1.12185,-425.635,-637.661,211.177
200,0,-0.917477,0.822442,-1.12239,-425.892,-639.071,211.283
201,0,-0.915733,0.822691,-1.12492,-426.272,-639.975,211.143
202,0,-0.914441,0.821867,-1.1264,-426.564,-640.599,211.011
203,0,-0.914875,0.820375,-1.12667,-426.59,-641.049,211.039
204,0,-0.91565,0.817317,-1.12679,-426.37,-641.309,211.099
205,0,0.0315282,0.0361139,-1.37601,-336.555,-618.985,149.266
206,0,0.030423,0.0339946,-1.3744,-336.077,-618.991,149.504
207,0,0.028796,0.0326839,-1.37338,-335.641,-618.934,149.799
208,0,0.0271719,0.0320447,-1.37317,-335.305,-618.783,150.075
209,0,0.0256014,0.0318897,-1.37352,-335.083,-618.671,150.326
210,0,0.0241523,0.0329233,-1.37405,-335.041,-618.408,150.482
211,0,0.0241391,0.0346984,-1.37511,-335.18,-617.866,150.505
212,0,0.0238375,0.0364699,-1.37624,-335.495,-617.107,150.463
213,0,0.0227727,0.038374,-1.37742,-336.086,-616.142,150.427
214,0,0.0231426,0.0400189,-1.37985,-336.888,-614.842,150.33
215,0,0.0234429,0.0424076,-1.38299,-337.888,-613.188,150.143
216,0,0.0237521,0.0438032,-1.38767,-339.36,-611.167,150.115
217,0,0.023097,0.0461047,-1.39272,-340.799,-608.743,149.908
218,0,0.0224204,0.047999,-1.39912,-342.817,-605.96,149.864
219,0,0.0227869,0.0484833,-1.40685,-344.745,-602.846,149.696
220,0,0.0223265,0.0501171,-1.41503,-347.205,-599.343,149.631
221,0,0.0218442,0.0513048,-1.42413,-349.94,-595.44,149.543
222,0,0.0214815,0.0525177,-1.43397,-352.87,-591.159,149.505
223,0,0.0209181,0.0538964,-1.44506,-356.074,-586.393,149.525
224,0,0.0208712,0.0537979,-1.45805,-359.489,-581.224,149.652
225,0,0.0207853,0.0541485,-1.47182,-363.161,-575.619,149.771
226,0,0.0214373,0.0545106,-1.48662,-367.117,-569.637,149.837
227,0,0.022513,0.0539428,-1.50118,-371.438,-563.113,149.914
228,0,0.0234983,0.0532369,-1.51738,-375.715,-556.301,149.965
229,0,0.0237215,0.0546913,-1.53343,-380.468,-548.899,149.947
230,0,0.0248515,0.0545393,-1.55088,-385.228,-541.172,149.929
231,0,0.026863,0.0531753,-1.56928,-389.973,-532.94,149.906
232,0,0.0274944,0.0523863,-1.58823,-394.793,-524.234,149.931
233,0,0.0274947,0.0519761,-1.60795,-399.723,-515.058,150.061
234,0,0.0270589,0.0510899,-1.62843,-404.759,-505.435,150.279
235,0,0.0268508,0.0495956,-1.64992,-409.855,-495.324,150.487
236,0,0.0261328,0.0475213,-1.671,-415.089,-484.95,150.698
237,0,0.0268934,0.0457612,-1.69198,-420.25,-474.008,150.814
238,0,0.0280455,0.0436586,-1.71329,-425.379,-462.598,150.866
239,0,0.0300039,0.0410951,-1.73493,-430.464,-450.722,150.859
240,0,0.0316953,0.0391577,-1.75794,-435.352,-438.313,150.924
241,0,0.0307052,0.0368395,-1.78198,-440.304,-425.719,151.214
242,0,0.0331419,0.0307721,-1.80811,-444.865,-412.704,151.533
243,0,0.0335362,0.0296195,-1.83299,-449.54,-398.993,151.718
244,0,0.0362217,0.0260634,-1.85838,-454.089,-384.951,151.785
245,0,0.0365837,0.0238321,-1.883,-458.442,-370.655,151.812
246,0,0.0372214,0.0226265,-1.90548,-462.504,-355.799,151.853
247,0,0.0375735,0.0212996,-1.92858,-466.288,-340.623,151.879
248,0,0.0384863,0.0188136,-1.95276,-469.839,-325.117,152.108
249,0,0.0370897,0.0185489,-1.9772,-473.069,-309.177,152.282
250,0,0.0364185,0.0162584,-2.00356,-476.028,-292.938,152.447
251,0,0.0361728,0.0129264,-2.03015,-478.721,-276.376,152.612
252,0,0.0355234,0.0110037,-2.05488,-481.134,-259.521,152.683
253,0,0.0363496,0.00790975,-2.07883,-483.142,-242.419,152.627
254,0,0.0371268,0.0052347,-2.10281,-484.765,-225.03,152.551
255,0,0.0378611,0.00285934,-2.12714,-486.027,-207.34,152.585
256,0,0.038198,0.00126116,-2.15248,-486.939,-189.39,152.562
257,0,0.0376712,0.000384932,-2.17889,-487.595,-171.073,152.641
258,0,0.0403879,-0.00404933,-2.20525,-487.61,-152.755,152.4
259,0,0.0410196,-0.00644928,-2.2306,-487.524,-134.182,152.262
260,0,0.0410865,-0.00624276,-2.25477,-487.094,-115.335,151.972
261,0,0.0428615,-0.0101289,-2.27889,-485.929,-96.5684,151.789
262,0,0.04276,-0.0122876,-2.30374,-484.407,-77.5383,151.721
263,0,0.0411517,-0.0116159,-2.33005,-482.644,-58.1881,151.64
264,0,0.0409801,-0.0150731,-2.357,-480.33,-38.8555,151.58
265,0,0.0404079,-0.0178573,-2.38245,-477.629,-19.4316,151.452
266,0,0.0397649,-0.0182052,-2.40696,-474.555,0.0628357,151.255
267,0,0.0407209,-0.020559,-2.43107,-470.89,19.5137,151.026
268,0,0.0423222,-0.0240976,-2.45592,-466.799,39.0401,150.876
269,0,0.0436476,-0.0278336,-2.48284,-462.429,58.6899,150.807
270,0,0.0430243,-0.0292707,-2.50947,-457.59,78.7132,150.603
271,0,0.0439311,-0.0308856,-2.53536,-452.367,98.5342,150.451
272,0,0.0453865,-0.0322384,-2.56047,-446.565,118.285,150.132
273,0,0.045746,-0.0331413,-2.58443,-440.317,137.924,149.891
274,0,0.046682,-0.033886,-2.60684,-433.569,157.711,149.794
275,0,0.0461397,-0.0348649,-2.63234,-426.273,177.194,149.744
276,0,0.0446265,-0.0359438,-2.65877,-418.592,196.612,149.712
277,0,0.0447504,-0.0379217,-2.68486,-410.552,216.029,149.613
278,0,0.0451703,-0.0381975,-2.70969,-402.066,235.427,149.387
279,0,0.0434117,-0.0410209,-2.73438,-393.366,254.475,148.866
280,0,0.0435823,-0.0441356,-2.75936,-384.078,273.447,148.723
281,0,0.0440933,-0.0448099,-2.78372,-374.18,292.402,148.63
282,0,0.0454449,-0.0459645,-2.80911,-363.907,311.29,148.464
283,0,0.0466494,-0.0475348,-2.83478,-353.301,329.955,148.244
284,0,0.0499023,-0.0530603,-2.86085,-342.141,348.406,147.887
285,0,0.050346,-0.0534736,-2.88481,-330.708,366.66,147.643
286,0,0.0496155,-0.0524004,-2.90832,-318.831,384.667,147.495
287,0,0.0478428,-0.0534975,-2.933,-306.597,402.456,147.463
288,0,0.0465937,-0.0557386,-2.9585,-293.814,420.072,147.429
289,0,0.0451242,-0.0578627,-2.98384,-280.835,437.515,147.241
290,0,0.0454918,-0.0593195,-3.00821,-267.455,454.734,147.147
291,0,0.0452228,-0.059261,-3.03183,-253.684,471.69,146.978
292,0,0.0453842,-0.0631928,-3.05593,-239.614,488.312,146.956
293,0,0.0441326,-0.0654894,-3.08109,-225.164,504.7,146.911
294,0,0.0443619,-0.0690389,-3.10666,-210.306,520.737,146.8
295,0,0.0461842,-0.0689047,-3.1298,-194.959,536.61,146.651
296,0,0.0460674,-0.0708204,-3.15437,-179.527,552.158,146.416
297,0,0.0449526,-0.0695393,-3.17725,-163.695,567.276,146.358
298,0,0.04355,-0.0709483,-3.20051,-147.429,581.939,146.306
299,0,0.0416655,-0.0720224,-3.22469,-130.878,596.384,146.352
300,0,0.0439933,-0.0765543,-3.24867,-113.914,610.584,146.515
301,0,0.0445538,-0.0789801,-3.27285,-96.8917,624.436,146.279
302,0,0.0448384,-0.0819603,-3.29623,-79.4916,637.895,146.124
303,0,0.0455191,-0.0849056,-3.31869,-61.9043,650.965,145.991
304,0,0.0444892,-0.0890792,-3.34154,-44.0884,663.452,145.913
305,0,0.0429518,-0.0924087,-3.36469,-25.8415,675.763,145.742
306,0,0.0443506,-0.0968782,-3.3882,-7.39029,687.809,145.586
307,0,0.046036,-0.102293,-3.4124,11.3111,699.393,145.365
308,0,0.0476729,-0.103153,-3.43447,30.1849,710.728,145.185
309,0,0.0472791,-0.105223,-3.45685,49.269,721.456,145.036
310,0,0.0449073,-0.107538,-3.47871,68.7024,731.926,144.914
311,0,0.0423825,-0.113786,-3.50333,88.2538,741.841,144.759
312,0,0.0395433,-0.119381,-3.52584,107.995,751.56,144.479
313,0,0.0368641,-0.123081,-3.54812,127.845,760.908,144.272
314,0,0.0334573,-0.127609,-3.57009,147.745,769.727,144.072
315,0,0.0297155,-0.13244,-3.5917,167.677,778.023,143.86
316,0,0.0234616,-0.136755,-3.61355,187.809,785.882,143.993
317,0,0.0168739,-0.141853,-3.6351,207.794,793.199,143.947
318,0,0.00844369,-0.147846,-3.65623,227.723,800.097,144
319,0,-0.000763369,-0.152111,-3.67646,247.445,806.549,144.166
320,0,-0.0120948,-0.15574,-3.6964,266.938,812.57,144.36
321,0,-0.0211951,-0.157481,-3.71631,286.125,818.306,144.576
322,0,-0.0307784,-0.162295,-3.73707,304.97,823.684,144.697
323,0,-0.0393772,-0.16483,-3.75752,323.577,828.775,144.785
324,0,-0.047525,-0.167368,-3.7782,341.735,833.617,144.792
325,0,-0.0548039,-0.169755,-3.79932,359.697,838.108,144.729
326,0,-0.0625182,-0.173349,-3.82098,377.409,842.471,144.698
327,0,-0.0674798,-0.172633,-3.84249,394.841,846.464,144.6
328,0,-0.0720894,-0.171961,-3.86451,411.865,850.199,144.346
329,0,-0.0757795,-0.170837,-3.88672,428.496,853.658,144.05
330,0,-0.0790036,-0.170604,-3.90922,444.931,856.825,143.74
331,0,-0.0812877,-0.17003,-3.93204,460.959,859.78,143.388
332,0,-0.0824658,-0.167866,-3.95474,476.674,862.508,143.026
333,0,-0.0838303,-0.167905,-3.97767,491.997,864.942,142.591
334,0,-0.0860527,-0.168605,-4.00052,507.038,867.132,142.202
335,0,-0.0894882,-0.173884,-4.02424,521.704,868.9,141.74
336,0,-0.0919543,-0.175921,-4.04684,536.056,870.582,141.427
337,0,-0.0946112,-0.177068,-4.06932,549.941,871.965,140.994
338,0,-0.0988636,-0.176414,-4.09211,563.612,873.102,140.526
339,0,-0.101358,-0.176304,-4.11496,576.86,874.031,140.129
340,0,-0.10387,-0.177846,-4.13823,589.685,874.81,139.697
341,0,-0.106922,-0.178051,-4.16124,602.186,875.299,139.402
342,0,-0.109582,-0.17678,-4.18461,614.252,875.774,139.05
343,0,-0.114243,-0.177362,-4.20686,626.025,876.17,138.81
344,0,-0.120534,-0.168733,-4.2295,637.265,876.532,138.819
345,0,-0.131526,-0.1593,-4.25221,648.111,877.097,139.082
346,0,-0.139335,-0.142631,-4.27436,658.633,878.054,139.431
347,0,-0.143668,-0.129195,-4.29636,668.761,879.319,139.816
348,0,-0.143022,-0.112405,-4.31848,678.538,881.028,140.046
349,0,-0.137008,-0.0990718,-4.34047,688.161,882.978,140.095
350,0,-0.127346,-0.0858071,-4.36282,697.521,885.346,139.833
351,0,-0.122007,-0.0786212,-4.38503,706.697,888.03,139.499
352,0,-0.11651,-0.0681342,-4.40701,715.865,891.132,139.108
353,0,-0.112174,-0.0582963,-4.42933,725.038,894.622,138.732
354,0,-0.121401,-0.0621388,-4.45293,733.839,898.474,138.38
355,0,-0.129968,-0.0600693,-4.47653,742.751,902.825,138.314
356,0,-0.127337,-0.050111,-4.49608,751.514,907.169,138.295
357,0,-0.127452,-0.045107,-4.52009,759.983,912.405,138.235
358,0,-0.128761,-0.0414109,-4.54442,768.13,918.062,138.081
359,0,-0.118091,-0.0335721,-4.56817,776.394,924.064,138.005
360,0,-0.114627,-0.0280182,-4.59291,784.532,930.688,137.754
361,0,-0.121009,-0.0277833,-4.61999,792.927,937.382,137.633
362,0,-0.122983,-0.0211372,-4.64568,801.333,944.723,137.572
363,0,-0.12182,-0.0159069,-4.67131,809.844,952.334,137.445
364,0,-0.132412,-0.0154853,-4.69788,818.129,960.598,137.408
365,0,-0.128784,-0.0078523,-4.7252,826.586,968.891,137.393
366,0,-0.124754,-0.00781572,-4.75399,834.941,977.562,137.046
367,0,-0.139481,-0.00945571,-4.78424,843.313,986.911,137.072
368,0,-0.125807,0.00520711,-4.81266,852.349,996.275,136.83
369,0,-0.116759,0.0123469,-4.84219,861.496,1006.06,136.493
370,0,-0.124395,0.0101082,-4.87343,870.555,1016.33,136.42
371,0,-0.125439,0.013431,-4.9041,879.588,1026.98,136.329
372,0,-0.115952,0.0244293,-4.93359,888.844,1037.89,136.241
373,0,-0.118887,0.0199331,-4.96835,898.197,1048.89,135.966
374,0,-0.126447,0.020323,-5.00151,907.776,1060.48,135.736
375,0,-0.114016,0.030877,-5.03504,917.91,1072.18,135.451
376,0,-0.124905,0.0281517,-5.07177,928.736,1084.58,135.395
377,0,-0.128256,0.0268225,-5.10618,938.974,1097.28,135.151
378,0,-0.114494,0.0351891,-5.14193,949.713,1110.03,135.046
379,0,-0.110005,0.0362765,-5.17876,960.609,1122.63,134.691
380,0,-0.0964613,0.0553753,-5.21463,971.936,1135.57,134.577
381,0,-0.0648813,0.0737779,-5.24974,983.589,1148.42,134.341
382,0,0.036665,0.12278,-5.2831,996.611,1160.4,134.155
383,0,-0.0785639,0.062414,-5.32521,1007.2,1175.49,133.721
384,0,-0.0471232,0.064557,-5.3613,1019.56,1189.04,133.444
385,0,-0.0570358,0.0458908,-5.40162,1032.18,1203.31,133.03
386,0,-0.0613277,0.0420169,-5.44067,1045.05,1217,132.749
387,0,-0.0373046,0.0643068,-5.47949,1058.54,1230.77,132.627
388,0,-0.0430558,0.0608182,-5.52002,1072.22,1244.61,132.357
389,0,0.0173078,0.07143,-5.55729,1086.29,1258.41,131.706
390,0,0.0294632,0.0642041,-5.59585,1100.72,1272.34,131.443
391,0,0.0687012,0.0566786,-5.63538,1115.36,1286.12,130.943
392,0,0.0975572,0.0414254,-5.6751,1130.26,1299.79,130.262
393,0,0.166281,0.0441553,-5.71187,1145.4,1313.26,129.677
394,0,0.214251,0.0282473,-5.74983,1160.61,1326.64,129.069
395,0,0.307649,0.0238092,-5.78244,1176.07,1339.63,128.513
396,0,0.33619,-0.0303383,-5.82109,1192.07,1352.88,128.027
397,0,0.484377,-0.052401,-5.84271,1207.61,1365.1,126.798
398,0,0.549036,-0.13627,-5.87129,1223.45,1377.3,125.87
