Objects
100
,,Global Angle rccar_car_01:rccar_car_01,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
169,0,0.00375649,0.0548938,-1.54877,463.911,2685.27,151.587
170,0,0.0049467,0.054905,-1.54928,464.169,2684.34,150.94
171,0,0.00425454,0.0572795,-1.54955,464.129,2681.98,151.165
172,0,0.00432075,0.0580346,-1.54937,463.806,2678.95,151.614
173,0,0.00188397,0.0580161,-1.54808,463.653,2677.34,151.348
174,0,-0.000463185,0.0628281,-1.54116,462.557,2675,151.915
175,0,0.00310965,0.0518372,-1.55329,462.038,2669.41,152.882
176,0,0.00647906,0.0500439,-1.55548,461.87,2667.28,152.879
177,0,0.00768764,0.052008,-1.5543,462.129,2666.38,152.627
178,0,0.00774179,0.0533174,-1.55394,462.092,2664.67,152.592
179,0,0.00703764,0.0541921,-1.55335,461.731,2661.84,152.893
180,0,0.0100104,0.0450474,-1.55853,460.919,2656.72,153.647
181,0,-0.00711459,0.0499436,-1.55642,457.575,2635.94,160.317
182,0,-0.0007313,0.0450688,-1.56013,458.315,2632.63,160.955
183,0,-0.00477113,0.0490685,-1.55775,457.727,2631.35,160.502
184,0,-0.00790662,0.0501708,-1.55952,457.449,2628.89,160.828
185,0,-0.00354233,0.0478021,-1.56062,457.567,2626.67,160.499
186,0,-0.0159079,0.0593304,-1.55766,456,2624.94,160.005
187,0,-0.00719136,0.0484448,-1.56267,456.796,2621.4,160.488
188,0,-0.00824584,0.0495597,-1.56216,456.797,2618.82,160.525
189,0,-0.00892627,0.049636,-1.56352,456.477,2615.67,160.669
190,0,-0.0104519,0.0513562,-1.56426,455.608,2613.01,159.782
191,0,-0.00449933,0.0382186,-1.55688,456.823,2613.26,158.384
192,0,-0.000610055,0.0359943,-1.56035,456.723,2609.44,158.607
193,0,-0.00386483,0.0383567,-1.55771,456.706,2606.06,158.577
194,0,-0.0256116,0.0394116,-1.54218,454.012,2605.42,155.431
195,0,-0.0226569,0.0369531,-1.5459,453.962,2601.02,155.564
196,0,-0.0236213,0.0379296,-1.54426,453.721,2597.06,155.286
197,0,-0.020726,0.036201,-1.54748,453.81,2592.32,155.595
198,0,-0.0227353,0.0349453,-1.54651,453.56,2588.02,155.254
199,0,-0.0223932,0.036327,-1.54861,453.379,2583.09,155.589
200,0,-0.0230478,0.0388592,-1.54912,453.112,2578.42,155.422
201,0,-0.0226846,0.036741,-1.54936,452.952,2573.64,155.439
202,0,-0.0266616,0.0401389,-1.54907,452.63,2568.72,155.233
203,0,-0.0266247,0.0359273,-1.54903,452.186,2564.17,154.661
204,0,-0.0210974,0.0348113,-1.55287,452.409,2558.27,155.317
205,0,-0.0219386,0.0323485,-1.55373,452.257,2552.55,155.649
206,0,-0.0238016,0.036143,-1.55363,451.496,2547.36,155.007
207,0,-0.0223402,0.0352245,-1.5544,451.513,2542.13,155.077
208,0,-0.0219552,0.0269478,-1.55476,450.814,2537.25,153.75
209,0,-0.0228589,0.0313434,-1.55655,450.376,2531.41,153.96
210,0,-0.0218455,0.0310876,-1.55744,450.104,2525.69,153.805
211,0,-0.0223074,0.0282633,-1.55896,449.897,2519.5,153.823
212,0,-0.0234965,0.0277138,-1.55837,449.478,2513.85,153.347
213,0,-0.017287,0.0279268,-1.56306,449.615,2507.18,154
214,0,-0.0205556,0.0298622,-1.56102,449.04,2501.25,153.624
215,0,-0.0232658,0.0312871,-1.55996,448.638,2495.16,153.498
216,0,-0.0195742,0.0301124,-1.56357,448.651,2488.51,153.385
217,0,-0.0229151,0.0293163,-1.56199,448.07,2482.45,153.299
218,0,-0.0223488,0.0309605,-1.56371,447.591,2476.1,152.921
219,0,-0.019556,0.0292353,-1.56588,447.755,2469.18,153.219
220,0,-0.0224499,0.0304146,-1.56547,446.951,2462.78,152.814
221,0,-0.019922,0.0298864,-1.56762,447.036,2455.69,153.105
222,0,-0.0220609,0.0303685,-1.56792,446.604,2449.12,152.89
223,0,-0.0218414,0.031747,-1.56899,446.13,2442.38,152.554
224,0,-0.0205692,0.0287563,-1.56965,446.309,2435.54,152.7
225,0,-0.0176585,0.0295179,-1.5776,445.657,2427.85,152.869
226,0,-0.00141027,0.0296843,-1.60121,448.562,2419.63,154.675
227,0,0.00254464,0.0346388,-1.60421,449.149,2411.74,155.942
228,0,-0.00213236,0.0262153,-1.60599,448.709,2403.94,155.077
229,0,-0.00252282,0.0290225,-1.60372,447.849,2397.01,155.035
230,0,0.00406008,0.0356642,-1.6051,447.526,2390.2,155.722
231,0,0.00322214,0.0344087,-1.60649,447.346,2382.89,155.766
232,0,-0.00358853,0.0285379,-1.60676,446.619,2375.1,154.533
233,0,-0.00440714,0.032637,-1.60349,445.704,2368.1,154.51
234,0,-0.00622647,0.0332205,-1.60459,445.356,2360.64,154.687
235,0,0.00261354,0.027418,-1.60302,444.472,2351.28,155.78
236,0,0.000855698,0.0348763,-1.60231,443.785,2344.08,155.583
237,0,-0.00798701,0.039995,-1.59739,442.917,2337.47,155.171
238,0,-0.00700579,0.0386465,-1.59969,442.302,2329.93,154.877
239,0,-0.00590655,0.0381364,-1.60004,441.674,2322.47,154.785
240,0,-0.00457476,0.0352937,-1.60008,440.958,2315.24,154.616
241,0,-0.00556379,0.0384667,-1.60197,440.604,2307.19,154.792
242,0,-0.00339581,0.036655,-1.60357,439.844,2300.11,154.998
243,0,-0.00693213,0.038089,-1.60381,439.329,2292.21,154.845
244,0,-0.00606866,0.0368924,-1.60535,438.901,2284.64,155.047
245,0,-0.0057636,0.0349595,-1.60614,438.207,2277.27,154.966
246,0,-0.0153055,0.0399335,-1.60543,436.985,2269.09,155.221
247,0,-0.0105763,0.0449268,-1.60522,437.508,2260.89,155.453
248,0,-0.00802852,0.0351077,-1.60976,436.581,2253.45,154.673
249,0,-0.00827072,0.0370562,-1.60971,435.683,2246.08,154.522
250,0,-0.00818067,0.0384177,-1.61073,435.016,2238.31,154.404
251,0,-0.00782285,0.0315979,-1.61366,434.824,2229.77,154.704
252,0,-0.00610633,0.0364138,-1.61605,433.845,2222.71,154.49
253,0,-0.00893847,0.035276,-1.61592,433.41,2214.28,154.415
254,0,-0.00733095,0.0364652,-1.61609,432.691,2206.5,154.665
255,0,-0.00889897,0.0340258,-1.6179,432.198,2198.17,154.414
256,0,-0.00679868,0.0387365,-1.62067,431.652,2189.93,155.15
257,0,-0.0101449,0.0350847,-1.62057,430.744,2182.16,154.2
258,0,-0.00938649,0.0350111,-1.6217,429.943,2174.34,153.98
259,0,-0.00713286,0.0323739,-1.62471,429.682,2165.79,154.12
260,0,-0.00542447,0.0379287,-1.62597,428.841,2157.85,154.383
261,0,-0.00828949,0.0344726,-1.62529,427.427,2150,153.677
262,0,-0.00989004,0.0343307,-1.62442,426.781,2141.82,153.685
263,0,-0.0110099,0.0366927,-1.62539,426.143,2133.65,153.6
264,0,-0.01039,0.0371082,-1.62572,425.188,2126.02,153.531
265,0,-0.0100496,0.0353023,-1.62851,424.677,2117.34,153.586
266,0,-0.00906314,0.0375932,-1.63019,423.317,2109.92,153.046
267,0,-0.0101904,0.0357767,-1.6306,422.916,2100.91,153.445
268,0,-0.00965357,0.031247,-1.63381,422.473,2092.56,153.307
269,0,-0.00829308,0.03403,-1.63306,421.092,2085.03,153.053
270,0,-0.00563147,0.0287026,-1.63677,420.459,2076.3,152.782
271,0,-0.0104101,0.0351312,-1.63526,419.647,2067.69,153.148
272,0,-0.0114113,0.0357331,-1.6361,418.638,2059.76,152.817
273,0,-0.0110522,0.0343605,-1.63744,417.959,2051.18,152.957
274,0,-0.0117179,0.0385295,-1.63673,416.867,2043.54,152.608
275,0,-0.0114474,0.0360616,-1.63902,416.334,2034.44,152.977
276,0,-0.00980499,0.0338127,-1.6412,415.295,2026.23,152.849
277,0,-0.00973892,0.0317309,-1.64152,414.232,2017.99,152.514
278,0,-0.00981111,0.03304,-1.64273,413.271,2009.5,152.565
279,0,-0.00822886,0.0331421,-1.64591,412.057,2001.38,152.13
280,0,-0.00982797,0.0335309,-1.64538,411.368,1992.78,152.504
281,0,-0.0115489,0.0332322,-1.64557,410.603,1984.05,152.661
282,0,-0.00979199,0.0302978,-1.64946,409.704,1975.96,152.529
283,0,-0.0318132,0.0456962,-1.64121,407.296,1966.19,153.747
284,0,-0.0330144,0.0452858,-1.64214,406.246,1957.62,154.065
285,0,-0.0284247,0.0409295,-1.64441,405.702,1949.15,153.836
286,0,-0.028029,0.0414764,-1.64584,404.509,1940.73,153.623
287,0,-0.0278266,0.0410976,-1.64671,403.529,1932.18,153.535
288,0,-0.0315512,0.0445371,-1.64693,402.105,1923.77,153.624
289,0,-0.0282585,0.0410974,-1.64906,401.445,1915.2,153.407
290,0,-0.0314291,0.0474763,-1.64651,400.107,1906.9,153.333
291,0,-0.00322678,0.023763,-1.67144,401.123,1893.25,156.548
292,0,-0.000685485,0.0321728,-1.67593,400.823,1884.33,157.488
293,0,-0.00204678,0.0253014,-1.67381,398.954,1876.21,156.572
294,0,-0.00196319,0.0308432,-1.67533,398.167,1867.42,156.969
295,0,-0.00117397,0.0249103,-1.67599,396.856,1859.2,156.422
296,0,-0.00169983,0.0301087,-1.6773,395.97,1850.34,156.758
297,0,-0.00230309,0.0340135,-1.6712,393.242,1840.8,155.997
298,0,-0.00362724,0.030476,-1.67057,392.285,1832.27,155.729
299,0,-0.00550208,0.0328297,-1.67147,390.294,1823.82,155.515
300,0,-0.000901334,0.0279295,-1.67451,389.979,1815.49,155.301
301,0,-0.00245206,0.0289271,-1.67632,388.925,1807.02,155.062
302,0,-0.00189429,0.0274773,-1.67734,387.939,1798.54,154.949
303,0,0.000619282,0.0221297,-1.67988,387.179,1789.88,154.837
304,0,-0.00123279,0.0251674,-1.67943,385.649,1781.53,154.788
305,0,-0.00260665,0.0279458,-1.67963,384.249,1773.17,154.915
306,0,-0.00356263,0.0281985,-1.68061,383.011,1764.67,154.744
307,0,-0.00584521,0.0295684,-1.68105,381.917,1756.05,154.526
308,0,-0.00443311,0.0284637,-1.68213,380.522,1747.6,154.456
309,0,-0.00356677,0.0271745,-1.68591,379.935,1739.24,154.21
310,0,-1.40927,1.63866,0.890278,381.265,1660,263.641
311,0,-1.41158,1.64189,0.888713,379.824,1652.11,263.263
312,0,-1.40549,1.63971,0.889376,378.829,1642.73,263.485
313,0,-1.40794,1.63787,0.888832,376.558,1634.17,263.632
314,0,-1.40901,1.64493,0.884162,375.863,1626.57,262.97
315,0,-1.40791,1.64469,0.88203,374.399,1618.04,262.761
316,0,-1.40573,1.6448,0.885201,373.115,1608.99,263.123
317,0,-1.40301,1.64541,0.884203,371.587,1600.35,263.208
318,0,-1.40424,1.64681,0.882585,370.294,1591.96,263.147
319,0,-1.40164,1.64914,0.882311,369.355,1583.17,263.102
320,0,-1.40336,1.64771,0.881566,367.351,1574.75,263.263
321,0,-1.40399,1.65353,0.877793,366.211,1566.95,262.639
322,0,-1.40167,1.65001,0.874915,364.452,1557.81,262.92
323,0,-1.40239,1.65522,0.876342,363.356,1549.75,262.478
324,0,-1.39963,1.65273,0.877851,361.655,1540.45,262.71
325,0,-0.861432,0.987114,-1.40426,268.87,1610.8,217.982
326,0,-0.861245,0.987527,-1.40501,267.621,1602.15,217.91
327,0,-0.860683,0.987545,-1.40795,266.307,1593.64,217.77
328,0,-0.856164,0.986124,-1.407,265.132,1584.98,217.324
329,0,-0.855733,0.985995,-1.40762,263.811,1576.3,217.302
330,0,-0.862672,0.993185,-1.40186,262.327,1567.3,217.976
331,0,-0.854374,0.985252,-1.4096,260.919,1559.03,217.022
332,0,-0.853209,0.982401,-1.41096,259.57,1550.37,216.622
333,0,-0.853801,0.983801,-1.41308,258.024,1541.83,216.599
334,0,-0.853481,0.982927,-1.41176,256.642,1533.09,216.354
335,0,-0.854622,0.985937,-1.41306,255.183,1524.49,216.392
336,0,-0.854765,0.986369,-1.41147,253.838,1515.71,216.4
337,0,-0.854466,0.987882,-1.41193,252.468,1507,216.387
338,0,-0.854727,0.987609,-1.41202,251.006,1498.37,216.223
339,0,-0.85355,0.98825,-1.41323,249.676,1489.59,216.379
340,0,-0.853432,0.987443,-1.41387,248.262,1480.85,216.311
341,0,-0.852243,0.987313,-1.41722,246.861,1472.25,216.113
342,0,-0.855459,0.992579,-1.41099,245.665,1463.27,216.538
343,0,-0.850682,0.988274,-1.41843,244.155,1454.77,215.803
344,0,-0.854802,0.994785,-1.41117,242.941,1445.72,216.254
345,0,-0.847749,0.98677,-1.41945,241.347,1437.23,215.196
346,0,-0.851807,0.99309,-1.41502,239.979,1428.48,215.833
347,0,-0.850324,0.988723,-1.42011,238.277,1419.73,215.453
348,0,-0.852363,0.991497,-1.41888,236.645,1411.08,215.701
349,0,-0.850327,0.989099,-1.4217,235.267,1402.4,215.379
350,0,-0.852727,0.994137,-1.4186,233.763,1393.59,215.728
351,0,-0.848056,0.989794,-1.42625,232.093,1385.12,215.012
352,0,-0.852075,0.993616,-1.4203,230.64,1376.14,215.502
353,0,-0.850496,0.994268,-1.42536,229.167,1367.76,215.456
354,0,-0.850943,0.99484,-1.42525,227.394,1359.14,215.601
355,0,-0.849199,0.994225,-1.42852,225.923,1350.47,215.4
356,0,-0.850131,0.996732,-1.42628,224.223,1341.72,215.669
357,0,-0.846495,0.993941,-1.43217,222.565,1333.17,215.098
358,0,-1.41354,1.65691,-0.367709,274.479,1294.15,238.174
359,0,-1.41438,1.65984,-0.364502,273.026,1285.38,238.131
360,0,-1.41535,1.66307,-0.360304,271.507,1276.67,238.066
361,0,-1.4124,1.6619,-0.366397,269.611,1267.91,238.027
362,0,-1.41151,1.66145,-0.368048,267.913,1259.12,238.001
363,0,-1.41383,1.66878,-0.356201,266.455,1250.15,237.882
364,0,-1.41343,1.6702,-0.355387,264.694,1241.38,237.881
365,0,-1.40617,1.66577,-0.371902,262.434,1232.91,237.733
366,0,-1.41014,1.67096,-0.361363,260.826,1224.1,237.76
367,0,-0.0079494,0.0321461,-1.72835,294.79,1235.23,149.81
368,0,-0.00878661,0.0339381,-1.72852,292.655,1226.56,149.746
369,0,-0.00781882,0.0323772,-1.73158,290.916,1217.64,149.455
370,0,-0.00822635,0.0362235,-1.73007,288.869,1209.06,149.271
371,0,-0.00733628,0.0345342,-1.734,287.097,1200.06,149.125
372,0,-0.00678476,0.0353627,-1.73529,284.858,1191.35,149.164
373,0,-0.00723831,0.0377866,-1.73441,282.921,1182.77,149.032
374,0,-0.00667763,0.0350775,-1.73922,281.005,1173.75,149.073
375,0,-0.00633696,0.0351221,-1.73999,278.835,1165.03,149.036
376,0,-0.00623644,0.0341984,-1.74315,276.99,1156.2,148.994
377,0,-0.00630338,0.0335352,-1.7456,274.978,1147.41,148.747
378,0,-0.0048756,0.0342667,-1.7475,272.936,1138.55,148.724
379,0,-0.00499317,0.034226,-1.74942,270.882,1129.8,148.469
380,0,-0.00425893,0.0325634,-1.75326,269.034,1120.9,148.378
381,0,-0.00406432,0.037047,-1.75118,266.394,1112.32,148.58
382,0,-0.00507197,0.0386305,-1.75052,264.182,1103.64,148.455
383,0,-0.00328934,0.0328377,-1.75598,262.456,1094.65,148.338
384,0,-0.00307867,0.0325067,-1.75739,260.413,1085.9,148.269
385,0,-0.00260064,0.0322576,-1.75859,258.419,1077.05,148.195
386,0,-0.00272935,0.032365,-1.75946,256.448,1068.21,148.12
387,0,-0.00448826,0.0353652,-1.75827,254.423,1059.51,148.111
388,0,-0.00430495,0.0337031,-1.75939,252.538,1050.67,148.188
389,0,-0.00559258,0.0352076,-1.75922,250.663,1041.79,148.104
390,0,-0.00349033,0.0323266,-1.76005,248.972,1032.9,148.119
391,0,-0.00302415,0.0320417,-1.75966,247.214,1024.01,147.998
392,0,-0.00273598,0.0321153,-1.75941,245.513,1015.11,147.909
393,0,-0.00190946,0.0301478,-1.7602,244.049,1006.04,147.801
394,0,-0.00203499,0.031197,-1.75841,242.353,997.236,147.799
395,0,-0.00260761,0.0306449,-1.75844,241.002,988.162,147.708
396,0,-0.00285981,0.0310369,-1.75722,239.393,979.217,147.66
397,0,-0.00216666,0.0302197,-1.75662,238.164,970.2,147.608
398,0,-0.00325112,0.0328951,-1.7534,236.632,961.263,147.555
399,0,-0.00193911,0.0301501,-1.75251,235.241,952.317,147.605
400,0,-0.00301476,0.0318095,-1.75034,233.972,943.249,147.428
