Objects
100
,,Global Angle rccar_car_01:rccar_car_01,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
29,0,-0.00253694,0.000801798,-1.58761,-879.36,447.023,165.944
30,0,-0.00172941,-0.000296194,-1.58056,-881.11,406.773,165.703
31,0,-0.00021506,-0.00169374,-1.57342,-882.539,366.61,165.37
32,0,0.00217465,-0.00729037,-1.56748,-883.478,326.326,165.251
33,0,-0.00127562,-0.00579793,-1.55867,-884.568,286.339,165.057
34,0,-0.00272768,-0.00879418,-1.55198,-884.914,246.139,165.096
35,0,-0.00368337,-0.00910169,-1.54506,-885.051,206.074,164.97
36,0,-0.00621212,-0.007416,-1.53717,-885.201,166.049,165.011
37,0,-0.00400051,-0.00895046,-1.53112,-884.783,125.978,164.975
38,0,-0.000902646,-0.0104265,-1.52428,-884.25,85.9614,165.021
39,0,0.00137598,-0.0120462,-1.51777,-883.421,45.9861,165.067
40,0,0.00116026,-0.0135632,-1.51047,-882.406,5.99526,165.268
41,0,-0.000806395,-0.0143879,-1.50302,-881.05,-33.8712,165.542
42,0,8.36111e-005,-0.0175098,-1.49612,-879.001,-73.6104,165.884
43,0,-0.000419339,-0.0175579,-1.48992,-876.949,-113.505,165.987
44,0,-0.00137679,-0.0166054,-1.48284,-874.717,-153.25,166.144
45,0,0.000178648,-0.0164923,-1.47637,-872.182,-193.002,166.218
46,0,0.00321615,-0.0160978,-1.4689,-869.649,-232.816,166.289
47,0,0.00510354,-0.0159907,-1.46154,-866.765,-272.455,166.383
48,0,0.00567065,-0.0184239,-1.45441,-863.493,-312.115,166.698
49,0,0.00417909,-0.0189654,-1.44662,-859.884,-351.615,167.011
50,0,0.00329358,-0.0185204,-1.43949,-856.015,-391.101,167.198
51,0,0.00500154,-0.0180149,-1.43336,-851.794,-430.524,167.118
52,0,0.00562619,-0.01593,-1.42662,-847.54,-469.977,167.016
53,0,0.00836035,-0.0136998,-1.42012,-843.065,-509.44,166.8
54,0,0.0131179,-0.0131348,-1.41413,-838.213,-548.798,166.514
55,0,0.012815,-0.0119796,-1.40729,-833.32,-588.097,166.532
56,0,0.0115801,-0.0117498,-1.39987,-827.927,-627.23,166.56
57,0,0.00893664,-0.00971645,-1.39177,-822.32,-666.221,166.544
58,0,0.00958466,-0.0114733,-1.38621,-816.205,-705.314,166.588
59,0,0.0102215,-0.00960702,-1.37897,-809.973,-744.081,166.26
60,0,0.0138547,-0.0123458,-1.37368,-803.294,-783.089,166.104
61,0,0.0148046,-0.0120698,-1.36685,-796.7,-822.018,165.838
62,0,0.0151036,-0.0105897,-1.35822,-789.874,-860.62,165.637
63,0,0.016894,-0.0143404,-1.35258,-782.517,-899.395,165.641
64,0,0.0143666,-0.0137436,-1.34414,-775.159,-937.875,165.653
65,0,0.013666,-0.0151574,-1.33698,-767.329,-976.334,165.764
66,0,0.012608,-0.0143962,-1.3294,-759.262,-1014.66,165.742
67,0,0.0138218,-0.0150171,-1.32198,-750.744,-1052.83,165.718
68,0,0.0156053,-0.0156078,-1.31699,-741.891,-1090.79,165.742
69,0,0.015367,-0.013831,-1.30904,-733.15,-1128.72,165.74
70,0,0.0123481,-0.0109533,-1.30191,-724.39,-1166.69,165.594
71,0,0.0126444,-0.0115327,-1.29434,-714.954,-1204.28,165.648
72,0,0.0112012,-0.0111211,-1.28645,-705.361,-1241.65,165.646
73,0,0.0135374,-0.0093004,-1.27917,-695.48,-1278.68,165.415
74,0,0.0140952,-0.00353996,-1.27091,-685.702,-1315.57,164.955
75,0,0.0149219,0.00305612,-1.26389,-675.896,-1351.9,164.451
76,0,0.0134418,0.0095032,-1.25627,-666.126,-1387.72,164.166
77,0,0.0118962,0.014412,-1.24922,-656.363,-1423.03,163.951
78,0,0.00901429,0.0231389,-1.23602,-646.891,-1457.01,163.665
79,0,0.00620555,0.0254836,-1.2272,-637.427,-1491.3,163.467
80,0,0.00772631,0.0230956,-1.21934,-628.088,-1525.68,163.619
81,0,0.00644154,0.0232071,-1.21104,-618.866,-1559.11,163.85
82,0,0.00413304,0.0230987,-1.20273,-609.634,-1591.99,164.261
83,0,0.00474275,0.0202647,-1.19728,-600.461,-1624.45,164.722
84,0,0.00269475,0.0187822,-1.19156,-591.444,-1656.68,165.287
85,0,0.000350546,0.0176003,-1.18569,-582.573,-1688.36,166.072
86,0,0.00131553,0.0172736,-1.17768,-573.392,-1719.16,166.575
87,0,0.00155241,0.0187544,-1.16999,-564.6,-1749.68,167.199
88,0,0.00371649,0.0197056,-1.16321,-555.917,-1779.82,167.582
89,0,0.00623563,0.0214256,-1.15628,-547.316,-1809.25,168.085
90,0,0.00902826,0.0212393,-1.15017,-538.745,-1838.53,168.608
91,0,0.0130194,0.0218785,-1.1459,-530.493,-1867.25,168.333
92,0,0.0127799,0.0243787,-1.13956,-522.045,-1895.55,168.569
93,0,0.0125498,0.0268769,-1.13404,-513.685,-1923.49,168.855
94,0,0.0135579,0.0286931,-1.12885,-505.403,-1950.94,169.129
95,0,0.0111291,0.0333145,-1.11869,-496.978,-1977.8,169.42
96,0,0.0150974,0.0333649,-1.11416,-488.806,-2004.72,169.509
97,0,0.0207582,0.0310789,-1.1097,-480.699,-2030.92,169.687
98,0,0.0220862,0.0315601,-1.10319,-472.554,-2056.69,169.801
99,0,0.0227236,0.0327552,-1.09739,-464.628,-2082.09,169.985
100,0,0.0193257,0.0336228,-1.08742,-456.308,-2107.19,170.259
101,0,0.0261183,0.0325578,-1.08963,-448.534,-2132.31,169.595
102,0,0.0268563,0.0324982,-1.08825,-440.805,-2157.66,169.246
103,0,0.0322105,0.0301059,-1.08668,-432.594,-2182.15,168.657
104,0,0.0342548,0.0294976,-1.08144,-424.629,-2205.48,168.577
105,0,0.037907,0.0275229,-1.07683,-417.095,-2228.87,168.501
106,0,0.0292766,0.0316591,-1.06851,-409.679,-2251.6,168.898
107,0,0.0300493,0.0314009,-1.06293,-401.712,-2273.59,168.952
108,0,0.038273,0.0286684,-1.06051,-393.59,-2294.67,168.776
109,0,0.0370045,0.0290873,-1.05495,-385.93,-2315.79,169.117
110,0,0.0370927,0.0294096,-1.04986,-378.277,-2336.56,169.298
111,0,0.0411404,0.0274542,-1.04544,-370.586,-2356.87,169.155
112,0,0.0423587,0.0239734,-1.03536,-361.955,-2376.1,169.614
113,0,0.0447073,0.0245416,-1.03273,-354.862,-2395.65,169.277
114,0,0.0481562,0.0217745,-1.02695,-346.91,-2414.8,169.66
115,0,0.0340372,0.033955,-1.02455,-340.794,-2434.74,168.265
116,0,0.0388938,0.0324254,-1.02214,-333.232,-2453.02,167.923
117,0,0.0341887,0.0353968,-1.01799,-326.223,-2470.97,168.029
118,0,0.0396649,0.0336168,-1.01654,-318.626,-2488.79,167.744
119,0,0.0371386,0.0357981,-1.00769,-310.947,-2504.72,168.063
120,0,0.0431487,0.0328487,-1.00281,-302.474,-2521.04,167.966
121,0,0.00335556,0.0456993,-0.992402,-297.375,-2540.05,168.84
122,0,0.0114277,0.0456996,-0.989687,-289.629,-2555.37,167.967
123,0,0.0099831,0.0455498,-0.987162,-282.16,-2571.46,168.038
124,0,0.0368332,0.0369596,-0.98384,-272.565,-2584.56,166.854
125
126
127,0,1.10643,-0.537748,-0.934801,-169.015,-2578.43,228.266
128,0,1.10688,-0.535562,-0.93247,-161.87,-2591.39,228.305
129,0,1.10788,-0.533597,-0.929455,-154.457,-2604.06,228.476
130,0,1.11111,-0.532149,-0.927019,-147.199,-2616.15,228.671
131,0,1.11595,-0.532776,-0.924802,-139.948,-2627.83,228.712
132,0,1.09452,-0.51693,-0.923998,-133.4,-2639.68,226.326
133,0,1.11566,-0.525086,-0.918557,-125.259,-2650.19,228.514
134,0,1.1172,-0.523118,-0.91692,-118.092,-2660.85,228.412
135,0,1.12463,-0.526213,-0.916365,-110.67,-2670.61,228.913
136,0,1.11431,-0.522263,-0.91192,-103.831,-2680.82,228.511
137,0,1.10589,-0.526397,-0.90838,-95.7088,-2693.8,228.224
138,0,1.10873,-0.52782,-0.907003,-88.8804,-2703.27,228.725
139,0,1.09079,-0.520031,-0.900875,-82.5734,-2712.38,227.726
140,0,1.10476,-0.518671,-0.898224,-75.6238,-2720.07,227.906
141,0,1.09084,-0.498028,-0.886899,-70.0546,-2725.31,226.517
142,0,1.10487,-0.495077,-0.877995,-65.2303,-2729.14,227.522
143,0,1.08113,-0.483306,-0.862078,-62.2763,-2733.38,227.413
144,0,1.05874,-0.466636,-0.843158,-59.8968,-2735.46,226.687
145,0,1.0609,-0.469233,-0.83405,-57.2886,-2739.28,227.608
146,0,1.06384,-0.46868,-0.827088,-54.7952,-2742.69,228.403
147,0,1.08013,-0.474217,-0.823028,-52.7263,-2746,230.167
148,0,1.08743,-0.471411,-0.821123,-51.5241,-2748.85,229.987
149,0,1.04999,-0.449655,-0.802943,-49.9026,-2748.69,227.89
150,0,1.08267,-0.461831,-0.803616,-48.1916,-2751.65,229.88
151,0,1.0614,-0.444864,-0.798344,-47.0741,-2752.89,226.925
152,0,1.06407,-0.435002,-0.796036,-44.961,-2753.89,225.793
153,0,1.07309,-0.438214,-0.795233,-43.0456,-2755.29,226.038
154,0,1.06951,-0.435403,-0.791728,-41.56,-2756.42,225.418
155,0,1.07538,-0.437496,-0.792414,-39.944,-2757.56,225.468
156,0,1.07916,-0.438718,-0.792907,-38.3491,-2759.21,225.675
157,0,1.07341,-0.436777,-0.790388,-36.8072,-2759.83,225.595
158,0,1.08488,-0.442169,-0.793778,-35.2939,-2760.89,226.211
159,0,1.06556,-0.430646,-0.787617,-34.009,-2760.68,225.118
160,0,1.07057,-0.433506,-0.789556,-32.7849,-2761.81,225.296
161,0,1.07539,-0.433125,-0.791333,-31.8117,-2762.43,225.338
162,0,1.07878,-0.435059,-0.792856,-30.9163,-2763.66,225.556
163,0,1.07076,-0.430336,-0.791254,-30.6083,-2763.84,224.997
164,0,1.08033,-0.435137,-0.791986,-29.9825,-2764.5,225.632
165,0,1.07857,-0.434742,-0.791824,-29.3862,-2765,225.517
166,0,1.06656,-0.430592,-0.788793,-29.2961,-2765,224.698
167,0,1.07013,-0.431644,-0.789414,-29.1154,-2765.17,224.81
168,0,1.0544,-0.423528,-0.784413,-28.8275,-2764.01,223.933
169,0,1.03952,-0.417073,-0.779624,-29.0319,-2763.84,223.163
170,0,1.06384,-0.430165,-0.784989,-28.6106,-2765.1,224.656
171,0,1.04372,-0.42025,-0.77898,-28.7259,-2763.9,223.729
172,0,1.06441,-0.429688,-0.787438,-28.7987,-2765.01,224.254
173,0,1.05003,-0.422089,-0.78325,-28.9221,-2763.87,223.68
174,0,1.06088,-0.42776,-0.78763,-29.1169,-2764.91,224.109
175,0,1.07365,-0.43309,-0.791205,-29.2137,-2765.17,225.015
176,0,1.05832,-0.42447,-0.785606,-29.516,-2763.49,224.135
177,0,1.0398,-0.415882,-0.779032,-30.2659,-2762.33,223.293
178,0,1.07614,-0.434591,-0.789549,-30.2843,-2763.59,225.252
179,0,1.07306,-0.433644,-0.791096,-30.5545,-2764.01,225.099
180,0,1.0745,-0.432475,-0.791822,-31.1565,-2763.07,224.894
181,0,1.07628,-0.434697,-0.791134,-31.601,-2762.5,225.39
182,0,1.06683,-0.433085,-0.788546,-32.1819,-2762.06,224.995
183,0,1.0676,-0.434735,-0.789028,-32.6849,-2761.89,225.123
184,0,1.0639,-0.434268,-0.787734,-33.2275,-2761.35,225.03
185,0,1.06721,-0.433254,-0.788339,-33.8968,-2760.17,225.101
186,0,1.07593,-0.437769,-0.790583,-34.3577,-2760.03,225.683
187,0,1.07562,-0.438773,-0.790359,-34.8872,-2759.27,225.623
188,0,1.07271,-0.437664,-0.789958,-35.311,-2758.72,225.539
189,0,1.07225,-0.437734,-0.790385,-35.6141,-2758.52,225.462
190,0,1.06653,-0.436057,-0.788672,-36.1383,-2758.09,225.45
191,0,1.06816,-0.437083,-0.789042,-36.5767,-2757.72,225.638
192,0,1.06506,-0.435273,-0.788274,-36.9238,-2757.46,225.619
193,0,1.06823,-0.43733,-0.789274,-37.3499,-2757.16,225.856
194,0,1.06276,-0.435169,-0.787593,-37.626,-2756.74,225.573
195,0,1.06141,-0.435038,-0.787114,-37.8733,-2756.54,225.537
196,0,1.06046,-0.435001,-0.787175,-38.1119,-2756.37,225.47
197,0,1.05905,-0.434767,-0.786766,-38.2959,-2756.25,225.403
198,0,1.06788,-0.438828,-0.789594,-38.4026,-2756.42,225.787
199,0,1.06305,-0.436106,-0.788136,-38.6737,-2755.77,225.459
200,0,1.062,-0.435903,-0.787629,-38.7708,-2755.69,225.399
201,0,1.06917,-0.44014,-0.790049,-38.7481,-2756.14,225.925
202,0,1.06744,-0.439685,-0.789826,-38.8033,-2756.11,225.811
203,0,1.06338,-0.437162,-0.788375,-38.8908,-2755.66,225.538
204,0,1.06621,-0.439382,-0.789393,-38.8259,-2756.06,225.813
205,0,1.07113,-0.440674,-0.790569,-38.8192,-2755.98,225.953
206,0,1.05437,-0.433936,-0.785429,-38.726,-2755.66,225.215
207,0,1.06969,-0.440296,-0.790274,-38.6635,-2756.11,225.882
208,0,1.06292,-0.436642,-0.788109,-38.623,-2755.75,225.548
209,0,1.05567,-0.434152,-0.785606,-38.493,-2755.8,225.265
210,0,1.05649,-0.434537,-0.785829,-38.4078,-2755.91,225.332
211,0,1.05819,-0.435428,-0.786479,-38.349,-2756.07,225.477
212,0,1.06858,-0.440078,-0.789708,-38.1768,-2756.54,225.96
213,0,1.05967,-0.436082,-0.786892,-38.1285,-2756.22,225.568
214,0,1.06825,-0.439694,-0.789459,-38.0327,-2756.6,225.978
215,0,1.07153,-0.440939,-0.790212,-37.966,-2756.72,226.082
216,0,1.07011,-0.440467,-0.790047,-37.9282,-2756.73,226.031
217,0,1.06069,-0.436334,-0.787212,-37.915,-2756.4,225.641
218,0,1.06819,-0.439573,-0.789287,-37.8102,-2756.72,225.979
219,0,1.06086,-0.436103,-0.786926,-37.8332,-2756.39,225.594
220,0,1.06075,-0.436269,-0.786947,-37.8158,-2756.42,225.633
221,0,1.06186,-0.436734,-0.787315,-37.801,-2756.46,225.669
222,0,1.06827,-0.4397,-0.789376,-37.7537,-2756.74,225.969
223,0,1.06738,-0.439288,-0.789074,-37.7661,-2756.71,225.917
224,0,1.06018,-0.435895,-0.786773,-37.8076,-2756.37,225.53
225,0,1.07002,-0.440317,-0.789935,-37.7924,-2756.75,226.027
226,0,1.068,-0.439795,-0.789382,-37.7717,-2756.76,225.919
227,0,1.06029,-0.436335,-0.787017,-37.8714,-2756.4,225.54
228,0,1.06046,-0.436395,-0.787154,-37.8707,-2756.36,225.599
229,0,1.0714,-0.441048,-0.790429,-37.8138,-2756.72,226.093
230,0,1.06858,-0.440081,-0.789444,-37.8274,-2756.71,225.951
231,0,1.06384,-0.438259,-0.788122,-37.8729,-2756.6,225.783
232,0,1.06856,-0.44017,-0.789752,-37.8683,-2756.72,225.951
233,0,1.0604,-0.436358,-0.786894,-37.8825,-2756.36,225.538
234,0,1.06749,-0.439591,-0.789091,-37.83,-2756.64,225.907
235,0,1.06004,-0.436395,-0.78708,-37.8684,-2756.33,225.568
236,0,1.06941,-0.44061,-0.78979,-37.8402,-2756.71,225.999
237,0,1.05984,-0.43603,-0.786771,-37.8677,-2756.31,225.517
238,0,1.07082,-0.440982,-0.790285,-37.8034,-2756.72,226.052
239,0,1.0696,-0.440533,-0.789878,-37.8408,-2756.73,225.971
240,0,1.0608,-0.436484,-0.787032,-37.8667,-2756.31,225.587
241,0,1.06104,-0.436726,-0.7872,-37.8437,-2756.33,225.624
242,0,1.06973,-0.440591,-0.789984,-37.8226,-2756.71,225.985
243,0,1.06635,-0.439241,-0.788913,-37.8316,-2756.62,225.88
244,0,1.06011,-0.436202,-0.786972,-37.8629,-2756.3,225.487
245,0,1.07042,-0.440966,-0.790099,-37.8728,-2756.7,226.031
246,0,1.07081,-0.441097,-0.79044,-37.8392,-2756.75,226.032
247,0,1.06659,-0.439452,-0.789137,-37.8173,-2756.65,225.847
248,0,1.06022,-0.436289,-0.787029,-37.8454,-2756.33,225.533
249,0,1.06524,-0.438973,-0.788622,-37.8216,-2756.63,225.799
250,0,1.06019,-0.436477,-0.787076,-37.8587,-2756.31,225.547
251,0,1.06065,-0.436564,-0.787057,-37.8802,-2756.27,225.544
252,0,1.07016,-0.440794,-0.790233,-37.7993,-2756.66,226.032
253,0,1.06716,-0.439524,-0.789122,-37.8434,-2756.66,225.858
254,0,1.0599,-0.436174,-0.786971,-37.8651,-2756.29,225.472
255,0,1.06129,-0.436989,-0.787268,-37.8666,-2756.3,225.654
256,0,1.06065,-0.436641,-0.787289,-37.8585,-2756.36,225.538
257,0,1.06916,-0.440341,-0.78998,-37.8406,-2756.69,225.949
258,0,1.06064,-0.436669,-0.787103,-37.8458,-2756.29,225.568
259,0,1.06773,-0.439977,-0.789463,-37.8212,-2756.65,225.88
260,0,1.0602,-0.436477,-0.786994,-37.8816,-2756.3,225.501
261,0,1.06031,-0.436581,-0.786956,-37.8528,-2756.25,225.563
262,0,1.06111,-0.436727,-0.787383,-37.8251,-2756.27,225.561
263,0,1.0713,-0.441402,-0.79047,-37.8318,-2756.71,226.04
264,0,1.06658,-0.439745,-0.789145,-37.8278,-2756.67,225.821
265,0,1.0675,-0.439845,-0.789323,-37.7916,-2756.62,225.893
266,0,1.06785,-0.440032,-0.789486,-37.8352,-2756.59,225.934
267,0,1.06025,-0.436554,-0.78722,-37.8584,-2756.31,225.501
268,0,1.06658,-0.439604,-0.789104,-37.8145,-2756.61,225.869
269,0,1.06802,-0.439937,-0.789561,-37.7978,-2756.67,225.884
270,0,1.06029,-0.436517,-0.787171,-37.8431,-2756.31,225.526
271,0,1.06608,-0.439451,-0.788885,-37.8274,-2756.57,225.856
272,0,1.06652,-0.43961,-0.78904,-37.8144,-2756.61,225.823
273,0,1.06054,-0.436638,-0.787171,-37.8687,-2756.31,225.542
274,0,1.06782,-0.439969,-0.789601,-37.8028,-2756.65,225.86
275,0,1.06058,-0.436689,-0.787103,-37.827,-2756.3,225.557
276,0,1.06001,-0.436509,-0.786954,-37.8452,-2756.25,225.521
277,0,1.06015,-0.436412,-0.787164,-37.8602,-2756.28,225.479
278,0,1.06804,-0.440078,-0.789437,-37.8251,-2756.6,225.922
279,0,1.06626,-0.439318,-0.788916,-37.7807,-2756.59,225.801
280,0,1.06022,-0.436747,-0.78714,-37.8523,-2756.29,225.535
281,0,1.06021,-0.43659,-0.787246,-37.8564,-2756.28,225.533
282,0,1.06735,-0.439883,-0.789272,-37.8067,-2756.62,225.879
283,0,1.06045,-0.436744,-0.787309,-37.8333,-2756.27,225.546
284,0,1.06036,-0.436656,-0.787155,-37.8281,-2756.29,225.503
285,0,1.06048,-0.436733,-0.787176,-37.8393,-2756.25,225.542
286,0,1.05984,-0.436306,-0.786895,-37.8489,-2756.21,225.486
287,0,1.05967,-0.436446,-0.786986,-37.8405,-2756.3,225.469
288,0,1.06575,-0.439303,-0.788974,-37.7952,-2756.58,225.824
289,0,1.06104,-0.436869,-0.787347,-37.8087,-2756.26,225.537
290,0,1.06047,-0.436804,-0.787258,-37.8439,-2756.29,225.529
291,0,1.05978,-0.436516,-0.787052,-37.8286,-2756.28,225.481
292,0,1.06031,-0.43669,-0.787164,-37.8418,-2756.27,225.524
293,0,1.06179,-0.437199,-0.787684,-37.8063,-2756.28,225.604
294,0,1.06007,-0.436785,-0.787074,-37.8619,-2756.28,225.548
295,0,1.0604,-0.436745,-0.787321,-37.8585,-2756.3,225.541
296,0,1.06061,-0.436829,-0.78725,-37.8237,-2756.28,225.564
297,0,1.06109,-0.437012,-0.787379,-37.8145,-2756.29,225.566
298,0,1.06952,-0.440955,-0.790062,-37.8152,-2756.64,225.992
299,0,1.06721,-0.439853,-0.789371,-37.8234,-2756.63,225.865
300,0,1.0709,-0.441408,-0.790421,-37.785,-2756.74,226.014
301,0,1.06737,-0.440117,-0.789406,-37.798,-2756.65,225.891
302,0,1.06789,-0.440345,-0.78955,-37.798,-2756.64,225.915
303,0,1.06076,-0.436799,-0.787365,-37.8246,-2756.25,225.565
304,0,1.06826,-0.440376,-0.789686,-37.7718,-2756.65,225.913
305,0,1.0598,-0.43657,-0.787055,-37.8734,-2756.25,225.55
306,0,1.06085,-0.436859,-0.787398,-37.8552,-2756.28,225.546
307,0,1.0614,-0.437071,-0.787316,-37.7931,-2756.29,225.565
308,0,1.06759,-0.440065,-0.789554,-37.8026,-2756.61,225.932
309,0,1.06054,-0.436796,-0.787396,-37.8473,-2756.32,225.506
310,0,1.06064,-0.436906,-0.78736,-37.8306,-2756.31,225.512
311,0,1.07093,-0.441428,-0.790432,-37.7677,-2756.67,226.007
312,0,1.06091,-0.436832,-0.787406,-37.8512,-2756.27,225.531
313,0,1.0688,-0.44082,-0.789781,-37.7885,-2756.7,225.941
314,0,1.0601,-0.436596,-0.787058,-37.8332,-2756.26,225.447
315,0,1.06077,-0.436884,-0.787402,-37.8392,-2756.28,225.54
316,0,1.06068,-0.436919,-0.787404,-37.8257,-2756.29,225.545
317,0,1.06835,-0.440396,-0.789796,-37.797,-2756.64,225.902
318,0,1.06012,-0.43661,-0.787255,-37.853,-2756.25,225.487
319,0,1.06948,-0.440951,-0.789997,-37.8003,-2756.7,225.902
320,0,1.06003,-0.436759,-0.787186,-37.8273,-2756.28,225.5
321,0,1.06065,-0.436785,-0.787261,-37.7947,-2756.25,225.481
322,0,1.06071,-0.436839,-0.7875,-37.7969,-2756.3,225.513
323,0,1.06906,-0.440855,-0.790042,-37.7923,-2756.71,225.914
324,0,1.05944,-0.436168,-0.787039,-37.8072,-2756.24,225.407
325,0,1.07064,-0.441379,-0.790469,-37.7539,-2756.71,226.022
326,0,1.0603,-0.436749,-0.787195,-37.8239,-2756.29,225.496
327,0,1.06069,-0.436874,-0.787488,-37.8091,-2756.33,225.499
328,0,1.06697,-0.439928,-0.789349,-37.7992,-2756.62,225.861
329,0,1.06046,-0.436806,-0.787353,-37.815,-2756.26,225.524
330,0,1.05997,-0.436752,-0.787246,-37.8325,-2756.31,225.506
331,0,1.06896,-0.440679,-0.789908,-37.7891,-2756.68,225.896
332,0,1.05965,-0.43626,-0.786944,-37.8269,-2756.17,225.446
333,0,1.06085,-0.437048,-0.787307,-37.8047,-2756.3,225.504
334,0,1.06061,-0.436977,-0.78742,-37.8237,-2756.29,225.523
335,0,1.07017,-0.441183,-0.790252,-37.7807,-2756.64,225.987
336,0,1.06076,-0.436868,-0.787336,-37.8417,-2756.21,225.539
337,0,1.05967,-0.436423,-0.787066,-37.8199,-2756.29,225.429
338,0,1.06966,-0.441107,-0.790157,-37.7872,-2756.66,225.986
339,0,1.06057,-0.436885,-0.787381,-37.8054,-2756.25,225.528
340,0,1.06653,-0.439697,-0.789105,-37.7651,-2756.62,225.806
341,0,1.06887,-0.440861,-0.790042,-37.8195,-2756.67,225.928
342,0,1.06021,-0.436674,-0.78712,-37.8168,-2756.25,225.478
343,0,1.06027,-0.436775,-0.787313,-37.8225,-2756.28,225.521
344,0,1.0603,-0.436668,-0.787344,-37.8177,-2756.28,225.466
345,0,1.06029,-0.436816,-0.787258,-37.8192,-2756.24,225.523
346,0,1.06804,-0.440401,-0.789798,-37.76,-2756.63,225.881
347,0,1.06082,-0.436951,-0.787359,-37.8379,-2756.23,225.521
348,0,1.06116,-0.437252,-0.78765,-37.8174,-2756.3,225.603
349,0,1.07046,-0.441523,-0.790505,-37.7616,-2756.72,225.984
350,0,1.0603,-0.436818,-0.78718,-37.8225,-2756.29,225.477
351,0,1.06002,-0.436971,-0.787229,-37.8263,-2756.3,225.479
352,0,1.06101,-0.437251,-0.787484,-37.8187,-2756.3,225.525
353,0,1.07061,-0.441439,-0.790511,-37.7756,-2756.66,226.039
354,0,1.05991,-0.436788,-0.787109,-37.8221,-2756.23,225.502
355,0,1.06023,-0.436779,-0.787374,-37.839,-2756.3,225.492
356,0,1.05975,-0.436612,-0.787089,-37.8333,-2756.24,225.452
357,0,1.06006,-0.43643,-0.787083,-37.7722,-2756.24,225.451
358,0,1.06052,-0.436958,-0.787389,-37.8164,-2756.28,225.491
359,0,1.06842,-0.440768,-0.789768,-37.7677,-2756.65,225.922
360,0,1.06769,-0.440283,-0.789447,-37.7676,-2756.62,225.854
361,0,1.06082,-0.436958,-0.787425,-37.7886,-2756.27,225.471
362,0,1.06038,-0.436742,-0.787139,-37.7956,-2756.25,225.433
363,0,1.06117,-0.43722,-0.787493,-37.7962,-2756.27,225.537
364,0,1.0706,-0.44151,-0.79033,-37.7635,-2756.67,225.977
365,0,1.06024,-0.436858,-0.787183,-37.8134,-2756.27,225.485
366,0,1.06749,-0.440237,-0.789525,-37.7506,-2756.62,225.856
367,0,1.06065,-0.436776,-0.787339,-37.7928,-2756.26,225.465
368,0,1.06102,-0.437153,-0.787287,-37.7937,-2756.25,225.523
369,0,1.06981,-0.441152,-0.790243,-37.7802,-2756.68,225.951
370,0,1.06787,-0.440587,-0.78964,-37.7713,-2756.66,225.884
371,0,1.06841,-0.440487,-0.789692,-37.7412,-2756.62,225.908
372,0,1.0679,-0.440253,-0.789519,-37.7552,-2756.62,225.85
373,0,1.05899,-0.436296,-0.786877,-37.8321,-2756.21,225.418
374,0,1.06013,-0.436777,-0.787144,-37.7712,-2756.22,225.486
375,0,1.05935,-0.436365,-0.786811,-37.7867,-2756.19,225.435
376,0,1.07065,-0.44149,-0.790343,-37.7669,-2756.64,226.004
377,0,1.06015,-0.436674,-0.787068,-37.7975,-2756.24,225.489
