Objects
100
,,Global Angle rccar_car_01:rccar_car_01,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
84,0,2.13441,1.01413,-1.32191,-1420.26,-1829.51,295.622
85,0,2.12149,0.996859,-1.35221,-1412.49,-1819.86,297.136
86,0,2.12554,0.994004,-1.3525,-1406.03,-1813.69,296.646
87,0,2.12608,0.985474,-1.34564,-1400.02,-1806.93,296.736
88,0,2.13108,0.993702,-1.33865,-1393.54,-1801.26,295.834
89,0,2.13687,0.988301,-1.33646,-1387.33,-1794.9,295.187
90,0,2.13729,0.98502,-1.34031,-1380.12,-1788.44,295.131
91,0,2.13873,0.980348,-1.34443,-1373.08,-1781.79,295.049
92,0,2.14354,0.977206,-1.34371,-1366.28,-1775.65,294.453
93,0,2.14511,0.97304,-1.3474,-1359.13,-1769.14,294.4
94,0,2.15063,0.968906,-1.34653,-1352.4,-1762.88,293.817
95,0,2.15193,0.964359,-1.34887,-1345.15,-1756.35,293.567
96,0,2.15328,0.956513,-1.35396,-1337.94,-1749.28,293.568
97,0,2.16094,0.953105,-1.35092,-1331.35,-1743.4,292.79
98,0,2.16552,0.951316,-1.35085,-1323.93,-1737.43,292.16
99,0,2.16801,0.947231,-1.35444,-1316.43,-1730.96,292.024
100,0,2.17087,0.942311,-1.35531,-1309.05,-1724.65,291.673
101,0,2.17184,0.936436,-1.36009,-1301.24,-1717.9,291.596
102,0,2.17969,0.936985,-1.35423,-1294.02,-1712.25,290.559
103,0,2.17724,0.93108,-1.36161,-1285.85,-1705.37,290.887
104,0,2.1852,0.927885,-1.3602,-1278.84,-1699.48,290.231
105,0,2.18787,0.923452,-1.36367,-1271.31,-1692.81,290.018
106,0,3.08405,1.32298,-1.50675,-1264.1,-1747.14,267.565
107,0,3.08094,1.31529,-1.49827,-1257.24,-1740.13,267.086
108,0,3.08697,1.31064,-1.50012,-1249.79,-1733.75,266.712
109,0,3.09275,1.30796,-1.5031,-1242.36,-1727.25,266.449
110,0,3.09629,1.30385,-1.5032,-1235.02,-1720.67,266.016
111,0,3.10287,1.30222,-1.50564,-1227.58,-1714.12,265.764
112,0,3.09759,1.29647,-1.49616,-1220.88,-1706.82,265.35
113,0,3.10867,1.29654,-1.50505,-1213.21,-1700.44,265.009
114,0,3.11066,1.29466,-1.50392,-1206.18,-1693.36,264.851
115,0,3.10732,1.2915,-1.50039,-1199.27,-1685.91,264.568
116,0,3.10938,1.29087,-1.50127,-1192.09,-1678.75,264.279
117,0,3.10807,1.29041,-1.50015,-1185.21,-1671.29,263.902
118,0,3.11295,1.29308,-1.50537,-1177.95,-1664.2,263.699
119,0,3.11289,1.29527,-1.50562,-1171.14,-1656.7,263.44
120,0,3.10944,1.29604,-1.50352,-1164.36,-1648.91,263.185
121,0,-0.00770441,0.0291859,0.805292,-1200.66,-1636.65,176.725
122,0,-0.0131082,0.0287106,0.807989,-1193.73,-1629.27,176.201
123,0,-0.0155384,0.0282304,0.810484,-1186.93,-1621.51,175.87
124,0,-0.0136327,0.0288932,0.810851,-1180.07,-1613.75,175.589
125,0,-0.0156615,0.0289405,0.812671,-1173.12,-1606.26,175.068
126,0,-0.01456,0.0290498,0.814706,-1166.35,-1598.24,174.944
127,0,-0.0246449,0.0283337,0.81898,-1159.15,-1591.36,174.282
128,0,-0.0190278,0.0285251,0.818363,-1152.53,-1583.33,174.213
129,0,-0.0228667,0.0286155,0.820998,-1145.47,-1575.72,173.706
130,0,-0.0231009,0.0283896,0.821713,-1138.5,-1567.86,173.339
131,0,-0.0238508,0.028518,0.823452,-1131.57,-1560.01,173.092
132,0,-0.0226882,0.028354,0.823695,-1124.72,-1552.02,172.856
133,0,-0.0237882,0.0277271,0.825093,-1117.78,-1544.1,172.657
134,0,-0.0231455,0.0277048,0.825982,-1110.95,-1536.11,172.357
135,0,-0.0234295,0.0274481,0.827251,-1104.07,-1528.11,172.079
136,0,-0.0233059,0.0274233,0.828016,-1097.13,-1520.12,171.811
137,0,-0.0246198,0.0269384,0.829354,-1090.17,-1512.19,171.52
138,0,-0.0239933,0.0272224,0.830344,-1083.27,-1504.11,171.201
139,0,-0.0232157,0.0278662,0.831756,-1076.18,-1495.97,170.81
140,0,-0.0246703,0.0270571,0.833315,-1069.13,-1488.08,170.496
141,0,-0.0242207,0.0267798,0.834499,-1062.19,-1479.89,170.217
142,0,-0.0241485,0.0262561,0.835244,-1055.29,-1471.84,169.982
143,0,-0.0257112,0.0262038,0.837005,-1048.07,-1463.71,169.673
144,0,-0.0252354,0.0258845,0.838095,-1041.17,-1455.54,169.527
145,0,-0.0252384,0.0259197,0.839426,-1034.27,-1447.35,169.37
146,0,-0.0253416,0.0255406,0.841156,-1027.33,-1439.16,169.177
147,0,-0.0248225,0.0252386,0.842495,-1020.42,-1430.89,168.941
148,0,-0.0217008,0.0246131,0.843474,-1013.64,-1422.45,168.976
149,0,-0.0241808,0.0234531,0.845642,-1006.62,-1414.43,168.517
150,0,-0.0241195,0.0230408,0.846743,-999.661,-1406.18,168.301
151,0,-0.0240889,0.0226396,0.848558,-992.739,-1397.88,168.101
152,0,-0.0245491,0.022618,0.849943,-985.792,-1389.57,167.855
153,0,-0.023448,0.0228054,0.851078,-978.918,-1381.19,167.712
154,0,-0.0236512,0.0228343,0.852164,-971.899,-1372.86,167.41
155,0,-0.0234101,0.0224074,0.853671,-965.016,-1364.58,167.205
156,0,-0.0226167,0.0221394,0.855498,-958.122,-1356.23,166.994
157,0,-0.0225706,0.0220397,0.856916,-951.196,-1347.91,166.783
158,0,-0.022458,0.0217863,0.858146,-944.221,-1339.51,166.498
159,0,-0.0218082,0.0217042,0.858945,-937.284,-1331.07,166.279
160,0,-0.0192834,0.0214488,0.860094,-930.587,-1322.43,166.35
161,0,-0.0210081,0.021015,0.861673,-923.573,-1314.1,166.047
162,0,-0.0204473,0.0206083,0.863161,-916.764,-1305.58,165.862
163,0,-0.0206156,0.0204435,0.864714,-909.902,-1297.08,165.563
164,0,-0.0212442,0.019945,0.865978,-903.083,-1288.57,165.445
165,0,-0.0214172,0.0195896,0.867223,-896.242,-1280.05,165.275
166,0,-0.0196116,0.0193541,0.867984,-889.356,-1271.47,165.094
167,0,-0.0157042,0.0197078,0.868336,-882.66,-1262.71,165.084
168,0,-0.0181266,0.0191368,0.870541,-875.635,-1254.37,164.635
169,0,-0.0165609,0.0187409,0.871283,-868.693,-1245.89,164.458
170,0,-0.0189769,0.0178223,0.873106,-861.922,-1237.29,164.277
171,0,-0.0147235,0.018883,0.872755,-855.138,-1228.54,164.217
172,0,-0.0160324,0.0184596,0.874955,-848.367,-1219.94,164.129
173,0,-0.0187587,0.0177681,0.877862,-841.552,-1211.25,163.955
174,0,-0.0188989,0.0178554,0.879887,-834.725,-1202.59,163.878
175,0,-0.0155977,0.0182614,0.881116,-827.931,-1193.98,163.62
176,0,-0.0148755,0.0179897,0.883605,-821.155,-1185.36,163.384
177,0,-0.0151136,0.017254,0.886006,-814.396,-1176.69,163.264
178,0,-0.0174785,0.0162373,0.888947,-807.654,-1167.93,163.136
179,0,-0.0178244,0.0166525,0.891231,-800.893,-1159.23,162.905
180,0,-0.0181129,0.0170404,0.89364,-794.139,-1150.52,162.683
181,0,-0.0173377,0.0176437,0.895717,-787.455,-1141.71,162.596
182,0,-0.0175699,0.0178418,0.898209,-780.758,-1132.98,162.461
183,0,-0.0151398,0.0183763,0.900174,-774.173,-1124.1,162.371
184,0,-0.0161855,0.0184395,0.901997,-767.339,-1115.44,161.973
185,0,-0.0179414,0.0177059,0.904609,-760.669,-1106.73,161.799
186,0,-0.0159807,0.0182683,0.905965,-753.995,-1097.84,161.553
187,0,-0.0119646,0.0198387,0.906128,-747.411,-1088.81,161.354
188,0,-0.0167232,0.0185317,0.909927,-740.867,-1080.05,161.215
189,0,-0.0157251,0.0189681,0.911365,-734.281,-1071.13,161.016
190,0,-0.0171098,0.0187979,0.913784,-727.754,-1062.29,160.913
191,0,-0.0146881,0.0200496,0.914355,-721.106,-1053.35,160.732
192,0,-0.0154405,0.0202567,0.916096,-714.702,-1044.29,160.483
193,0,-0.0154411,0.0202983,0.917151,-708.197,-1035.32,160.204
194,0,-0.01527,0.0202829,0.918566,-701.683,-1026.39,159.943
195,0,-0.0139958,0.0205276,0.919784,-695.306,-1017.34,159.924
196,0,-0.0155309,0.0203082,0.92118,-688.564,-1008.5,159.446
197,0,-0.0164799,0.0199728,0.92242,-682.127,-999.536,159.283
198,0,-0.0152914,0.0203118,0.922514,-675.59,-990.539,159.221
199,0,-0.016022,0.0204504,0.923992,-669.245,-981.449,159.044
200,0,-0.0150364,0.0207654,0.925261,-662.976,-972.278,159.087
201,0,-0.0166352,0.0209783,0.927172,-656.36,-963.325,158.75
202,0,-0.0174631,0.0207157,0.92905,-649.988,-954.285,158.643
203,0,-0.0185088,0.0200939,0.931115,-643.605,-945.214,158.367
204,0,-0.0171438,0.0198671,0.932188,-637.236,-936.068,158.14
205,0,-0.0172176,0.0189747,0.933449,-630.853,-927.048,158.07
206,0,-0.0178933,0.0186658,0.935492,-624.593,-917.844,157.832
207,0,-0.0184206,0.0188177,0.937455,-618.236,-908.744,157.578
208,0,-0.0169548,0.0200372,0.938109,-611.911,-899.565,157.465
209,0,-0.01614,0.0205916,0.938905,-605.411,-890.487,157.307
210,0,-0.0173412,0.0204473,0.941123,-599.138,-881.393,157.115
211,0,-0.0159628,0.0203014,0.942097,-592.961,-872.165,157.141
212,0,-0.0170932,0.0198959,0.943648,-586.565,-863.071,156.77
213,0,-0.0160148,0.0199878,0.9443,-580.225,-853.827,156.591
214,0,-0.0175841,0.0195021,0.946078,-574.019,-844.695,156.458
215,0,-0.0182489,0.0190316,0.947644,-567.72,-835.539,156.297
216,0,-0.0175785,0.019259,0.948722,-561.476,-826.288,156.13
217,0,-0.0156273,0.0197711,0.949378,-555.257,-817.016,156.084
218,0,-0.0154253,0.019973,0.950265,-548.906,-807.874,155.896
219,0,-0.0159796,0.0196883,0.952104,-542.773,-798.563,155.73
220,0,-0.0141547,0.0199507,0.951954,-536.504,-789.299,155.605
221,0,-0.0122142,0.0197164,0.952237,-530.327,-779.938,155.365
222,0,-0.0129132,0.0189256,0.954014,-524.148,-770.685,155.142
223,0,-0.0114601,0.0187892,0.954325,-517.821,-761.569,154.992
224,0,-0.0103118,0.0187086,0.954805,-511.564,-752.292,154.793
225,0,-0.0118614,0.0178632,0.957027,-505.539,-742.923,154.712
226,0,-0.0121197,0.0176597,0.958377,-499.36,-733.616,154.587
227,0,-0.0118474,0.0178563,0.959843,-493.178,-724.321,154.538
228,0,-0.0116694,0.0178875,0.961823,-487.19,-714.954,154.612
229,0,-0.0113537,0.0184161,0.963126,-480.886,-705.627,154.347
230,0,-0.0116904,0.0180906,0.965165,-474.782,-696.281,154.196
231,0,-0.0115136,0.0176568,0.967082,-468.661,-686.899,154.03
232,0,-0.0116858,0.0169694,0.968955,-462.6,-677.527,153.86
233,0,-0.0113775,0.0165022,0.970898,-456.733,-668.134,153.833
234,0,-0.0107359,0.0165498,0.971924,-450.556,-658.681,153.564
235,0,-0.0113217,0.016664,0.973818,-444.465,-649.297,153.396
236,0,-0.0103579,0.0173823,0.975182,-438.421,-639.886,153.271
237,0,-0.0102863,0.0177553,0.977,-432.386,-630.439,153.035
238,0,-0.0102077,0.0179768,0.978615,-426.346,-621.017,152.883
239,0,-0.00967336,0.0182512,0.979981,-420.355,-611.546,152.755
240,0,-0.00964641,0.0183062,0.981829,-414.407,-602.1,152.63
241,0,-0.0103327,0.017877,0.983833,-408.393,-592.691,152.483
242,0,-0.00621115,0.0191788,0.984106,-402.298,-583.262,152.348
243,0,-0.00634019,0.0197866,0.98598,-396.323,-573.848,152.285
244,0,-0.00640288,0.0200299,0.988012,-390.357,-564.352,152.089
245,0,-0.00645202,0.0203318,0.989765,-384.446,-554.848,151.94
246,0,-0.00581458,0.0209299,0.990724,-378.542,-545.329,151.819
247,0,-0.00683629,0.0209052,0.992364,-372.592,-535.855,151.598
248,0,-0.00550364,0.0215172,0.991886,-366.601,-526.44,151.421
249,0,-0.00514096,0.0211363,0.9928,-360.611,-516.974,151.163
250,0,-0.00634879,0.0205722,0.994202,-354.592,-507.587,150.965
251,0,-0.00493018,0.0206791,0.994356,-348.66,-498.097,150.834
252,0,-0.00662622,0.0196446,0.997104,-342.889,-488.432,150.749
253,0,-0.00601232,0.0199035,0.996953,-336.836,-479.005,150.658
254,0,-0.00634329,0.0198446,0.998237,-331.032,-469.533,150.706
255,0,-0.00707851,0.0198064,0.999547,-325.218,-459.943,150.598
256,0,0.00282847,0.0232426,1,-320.017,-450.106,150.961
257,0,-0.00609576,0.020945,1.00396,-313.885,-440.866,150.463
258,0,-0.00904635,0.0198459,1.00716,-307.78,-431.639,150.17
259,0,-0.00916748,0.019472,1.00797,-301.891,-422.07,149.937
260,0,-0.0101188,0.0188947,1.00916,-296,-412.559,149.7
261,0,-0.00994504,0.0187136,1.00978,-290.065,-403.014,149.504
262,0,-0.0106153,0.018728,1.01074,-284.038,-393.543,149.302
263,0,-0.0106474,0.0202175,1.00993,-277.952,-384.224,149.043
264,0,-0.0086307,0.021688,1.01052,-272.124,-374.683,148.885
265,0,-0.00826983,0.0212639,1.01252,-266.201,-365.057,148.847
266,0,-0.00905631,0.0210794,1.01319,-260.162,-355.604,148.658
267,0,-0.00669761,0.0202278,1.01536,-254.451,-345.751,148.778
268,0,-0.00671464,0.0211671,1.01445,-248.415,-336.414,148.492
269,0,-0.00395541,0.0228505,1.01422,-242.559,-326.813,148.259
270,0,-0.00429855,0.0224051,1.01532,-236.617,-317.324,148.211
271,0,-0.000198894,0.023348,1.01403,-230.649,-307.681,148.174
272,0,-4.16611e-005,0.0237137,1.01472,-224.692,-298.168,148.025
273,0,-0.00572638,0.0224331,1.01588,-218.331,-288.971,147.567
274,0,-0.00591618,0.0225359,1.01625,-212.412,-279.475,147.492
275,0,-0.0030388,0.0232754,1.014,-206.633,-269.704,147.411
276,0,-0.00165612,0.0231534,1.01408,-200.622,-260.205,147.219
277,0,-0.00220826,0.0224025,1.0146,-194.635,-250.821,147.109
278,0,-0.00261869,0.0215988,1.01468,-188.556,-241.377,146.941
279,0,-0.00229958,0.0215013,1.01433,-182.581,-231.906,146.833
280,0,-0.00216601,0.021483,1.01423,-176.553,-222.402,146.669
281,0,0.00168151,0.0224786,1.01266,-170.64,-212.851,146.782
282,0,-0.00403358,0.0213034,1.01314,-164.468,-203.677,146.505
283,0,-0.00411953,0.021201,1.01287,-158.443,-194.201,146.371
284,0,-0.00366654,0.0208114,1.01304,-152.372,-184.664,146.203
285,0,-0.00464039,0.0198503,1.01361,-146.48,-175.183,146.114
286,0,-0.0050416,0.0190396,1.01406,-140.523,-165.683,145.896
287,0,-0.0062441,0.0175184,1.01426,-134.538,-156.192,145.767
288,0,0.00506999,0.0189835,1.00943,-128.646,-146.007,146.193
289,0,0.00643212,0.0192506,1.00922,-122.654,-136.444,146.007
290,0,0.00548209,0.0188359,1.01023,-116.727,-126.986,145.914
291,0,0.00644825,0.0189966,1.01056,-110.674,-117.527,145.771
292,0,0.00697316,0.0191448,1.01034,-104.656,-108.008,145.614
293,0,0.0105302,0.0201778,1.00961,-98.8592,-98.2964,145.625
294,0,0.0266056,0.0240004,1.00148,-92.9912,-87.642,145.732
295,0,0.0266165,0.0240041,1.00168,-87.1202,-78.1154,145.629
296,0,0.0264035,0.0233531,1.00187,-81.16,-68.5737,145.569
297,0,0.0247584,0.0223736,1.00281,-75.2941,-59.0567,145.544
298,0,0.0246204,0.0224123,1.00346,-69.4711,-49.4521,145.417
299,0,0.021664,0.0215098,1.00418,-63.2759,-40.2227,145.331
300,0,0.0254029,0.0226019,1.00244,-57.3122,-30.7772,145.42
301,0,0.018846,0.0195837,1.00455,-50.9091,-21.7262,145.106
302,0,0.0195706,0.0191059,1.00535,-45.1881,-12.1104,145.122
303,0,0.0234407,0.0198058,1.00495,-39.375,-2.46326,145.155
304,0,0.020218,0.0183703,1.00655,-33.205,6.73286,144.919
305,0,0.0237034,0.0187372,1.00496,-27.6649,16.5623,145.192
306,0,0.0204842,0.0169938,1.00562,-21.5551,25.7034,145.133
307,0,0.0244688,0.017683,1.00544,-15.9525,35.4265,145.306
308,0,0.0234364,0.0167091,1.00661,-10.0855,44.8818,145.293
309,0,0.0202355,0.0152201,1.00764,-3.83791,53.9876,145.236
310,0,0.0238114,0.0158721,1.00796,1.77612,63.6731,145.357
311,0,0.0225675,0.0139324,1.00699,7.6738,73.0898,145.102
312,0,0.0257239,0.0139067,1.00785,13.2211,82.7313,145.205
313,0,0.0215934,0.0121183,1.00885,19.4444,91.8283,145.062
314,0,0.0260091,0.0127226,1.00988,24.8931,101.593,145.158
315,0,0.0225711,0.0105141,1.01131,31.0076,110.769,145.039
316,0,0.0226174,0.0102726,1.01201,36.8262,120.21,145.047
317,0,0.0226776,0.009904,1.0132,42.6586,129.591,145.05
318,0,0.0262306,0.0108871,1.01351,48.2534,139.238,145.122
319,0,0.0261613,0.0106994,1.01449,54.0932,148.626,145.089
320,0,0.0266479,0.00999457,1.01504,59.8348,158.065,145.078
321,0,0.0239082,0.00918482,1.01564,65.9512,167.261,144.927
322,0,0.0273645,0.00983303,1.016,71.3219,177,145
323,0,0.0241344,0.008257,1.01682,77.3425,186.138,144.98
324,0,0.0257262,0.00953017,1.01872,82.8272,195.681,145.169
325,0,0.0247757,0.00859687,1.01932,88.4852,205.065,145.315
326,0,0.0253861,0.00875273,1.01941,94.1424,214.561,145.339
327,0,0.0218906,0.00750979,1.0198,100.047,223.764,145.222
328,0,0.024644,0.008047,1.01987,105.514,233.473,145.315
329,0,0.0186852,0.00652431,1.02242,111.316,242.606,145.165
330,0,0.0162693,0.00516823,1.02269,117.284,251.86,145.089
331,0,0.00445904,0.00201285,1.02916,123.185,260.362,144.852
332,0,0.00364639,0.00120666,1.03005,129.076,269.673,144.848
333,0,0.00427723,0.000653335,1.02946,134.816,279.172,144.931
334,0,0.00424891,0.000223817,1.02907,140.489,288.599,144.992
335,0,0.00452047,-0.000302724,1.02834,146.183,298.112,145.163
336,0,0.00480573,-0.00015149,1.0274,151.879,307.566,145.289
337,0,0.0051599,-0.000163422,1.02703,157.543,317.068,145.41
338,0,0.00429945,-0.000477849,1.02697,163.198,326.478,145.441
339,0,0.00803568,-4.60945e-005,1.02434,168.889,336.211,145.57
340,0,0.0146347,0.000717142,1.01982,174.69,346.348,145.728
341,0,0.0146669,0.000262644,1.01986,180.341,355.807,145.8
342,0,0.0146044,-0.000205639,1.01983,186.012,365.215,145.83
343,0,0.0159833,-5.77386e-005,1.01953,191.741,374.727,145.798
344,0,0.015967,-0.00057091,1.01957,197.459,384.164,145.918
345,0,0.0177123,0.000133226,1.0204,202.87,393.644,146.088
346,0,0.0174819,0.000293126,1.02038,208.562,403.025,146.092
347,0,0.0169041,0.000128218,1.01997,214.346,412.398,146.163
348,0,0.0158715,-0.000762445,1.01965,220.016,421.842,146.355
349,0,0.0157141,-0.000628486,1.01875,225.71,431.298,146.386
350,0,0.0149877,-0.000973329,1.01786,231.418,440.642,146.449
351,0,0.0151405,-0.00106168,1.01694,237.12,450.114,146.526
352,0,0.0148544,-0.00119625,1.0161,242.867,459.464,146.571
353,0,0.0146499,-0.000937089,1.01519,248.585,468.833,146.58
354,0,0.0147057,-0.000343952,1.01389,254.381,478.209,146.602
355,0,0.0134663,-0.000397521,1.01297,260.121,487.547,146.576
356,0,0.0131626,-0.000280558,1.01176,265.854,496.992,146.596
357,0,0.0134543,-0.000161537,1.01051,271.64,506.43,146.603
358,0,0.0130056,-0.000506112,1.0094,277.477,515.687,146.5
359,0,0.0135916,-0.000532969,1.00807,283.318,525.039,146.468
360,0,0.0133903,-0.000876832,1.00688,289.309,534.369,146.501
361,0,-0.0056606,-0.00463107,1.01645,295.19,542.342,145.993
362,0,-0.00624776,-0.00423644,1.01513,301.081,551.65,146.008
363,0,-0.0101945,-0.00432162,1.01633,306.982,560.771,145.929
364,0,-0.00956382,-0.00349815,1.01478,312.91,570.154,146.019
365,0,-0.00963643,-0.00277379,1.0134,318.899,579.463,146.041
366,0,-0.00772628,-0.00147484,1.01185,324.83,588.835,146.15
367,0,-0.00782981,-0.000860822,1.01086,330.887,598.089,146.123
368,0,-0.00555904,4.08015e-005,1.00956,336.738,607.555,146.208
369,0,-0.00713942,-1.05047e-005,1.00833,342.894,616.74,146.116
370,0,-0.00796563,0.000364579,1.00774,348.834,626.043,146.065
371,0,-0.00857098,-0.000214786,1.00804,355.03,635.071,146.005
372,0,-0.00644031,0.00104681,1.0063,361.042,644.442,146.057
373,0,-0.00656119,0.00218301,1.00478,367.267,653.594,146.014
374,0,-0.00391391,0.00450631,1.0032,373.44,662.878,145.939
375,0,-0.00498906,0.00516202,1.0023,379.609,672.036,145.973
376,0,-0.00395729,0.00634164,1.00083,385.795,681.245,145.967
377,0,-0.00285112,0.00725057,0.998608,392.042,690.42,145.968
378,0,-0.00168401,0.00784963,0.997265,398.111,699.703,145.971
379,0,-0.00231815,0.0079459,0.996285,404.371,708.818,145.904
380,0,-0.00216466,0.00836267,0.995189,410.597,717.951,145.898
381,0,-0.00997901,0.00740916,0.996194,417.351,726.577,145.608
382,0,0.00657585,0.0122578,0.99006,423.03,736.702,146.011
383,0,0.0120968,0.0144443,0.988254,429.015,745.954,146.241
384,0,0.0121687,0.0149943,0.98703,435.422,755.025,146.19
385,0,0.0121108,0.0146487,0.986075,441.759,764.125,146.133
386,0,0.0130176,0.0138788,0.985069,448.176,773.237,146.15
